Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score,Bitcoin Core (BTC) Price
22/10/2019,267.82,0.1413,1.1125,26.54,14.46,89.32,2954.38,11271.25,2995.99,-0.758904,37,0,8238.1
23/10/2019,268.24,0.14153,1.113,26.81,14.01,87.59,2941.619,11239.67,3004.52,-0.737249,54,0,8095.2
24/10/2019,267.98,0.14146,1.1104,27.52,13.71,86.55,2940.921,11320.14,3010.29,-0.71324,47,0,7579.08
25/10/2019,269.6,0.14153,1.108,27.74,12.65,83.82,2954.933,11296.12,3022.55,-0.68687,52,0,7437.84
28/10/2019,270.81,0.14148,1.11,27.06,13.11,86.48,2980.05,11315.02,3039.42,-0.594095,60,0,9505.95
29/10/2019,270.87,0.14153,1.1112,27.21,13.2,87.75,2954.176,11333.87,3036.89,-0.559365,53,0.9221,9393.08
30/10/2019,271.74,0.14174,1.1151,27.45,12.33,86.47,2939.321,11380.28,3046.77,-0.522813,45,0.4404,9374.14
31/10/2019,270.48,0.14207,1.1152,28.15,13.22,88.92,2929.056,11358.71,3037.56,-0.484429,43,0,9191.98
01/11/2019,273.34,0.1421,1.1166,28.01,12.3,85.69,2958.199,11399.53,3066.91,-0.4442,41,0,9179.61
04/11/2019,274.55,0.14224,1.1128,27.52,12.83,88.75,2975.492,11556.85,3078.27,-0.337814,42,0.1531,9222.04
05/11/2019,274.81,0.14266,1.1075,26.97,13.1,90.98,2991.562,11644.03,3074.62,-0.305808,43,0,9395.61
06/11/2019,274.8,0.14289,1.1066,27.3,12.62,89.59,2978.595,11653.07,3076.78,-0.275354,41,0,9326.67
07/11/2019,277.05,0.1433,1.105,26.49,12.73,90.15,2978.714,11606.56,3085.18,-0.246443,39,0,9350.03
08/11/2019,277.07,0.14294,1.1018,26.23,12.07,89.06,2964.185,11579.54,3093.08,-0.219066,41,0,9214.29
11/11/2019,277.16,0.14264,1.1033,26.24,12.69,89.56,2909.975,11427.28,3087.01,-0.14664,38,0,9001.53
12/11/2019,277.29,0.1427,1.1009,26.59,12.68,90.35,2914.823,11520.37,3091.84,-0.126485,36,0,8780.36
13/11/2019,278.05,0.14238,1.1007,26.75,13,93.5,2905.241,11467.83,3094.04,-0.108411,38,0,8767.66
14/11/2019,278.23,0.14243,1.1022,27,13.05,93.45,2909.87,11450.42,3096.63,-0.0924114,35,0,8768.75
15/11/2019,279.94,0.14269,1.1051,26.74,12.05,93.35,2891.343,11525.6,3120.46,-0.0784815,36,0,8658.55
18/11/2019,280.27,0.14233,1.1072,27.2,12.46,93.99,2909.2,11599.78,3122.03,-0.0498182,37,0,8511.93
19/11/2019,279.33,0.1423,1.1078,27.23,12.86,95.95,2933.991,11656.4,3120.18,-0.0456262,41,0.3218,8228.03
20/11/2019,278.2,0.14213,1.1073,27.34,12.78,95.36,2911.053,11631.2,3108.46,-0.0442372,38,0,8115.81
21/11/2019,277.72,0.14226,1.1059,26.82,13.13,96.09,2903.638,11558.27,3103.54,-0.0456508,48,0.8808,8110.89
22/11/2019,278.86,0.14206,1.1021,26.76,12.34,94.4,2885.288,11566.8,3110.29,-0.0498673,61,0,7697.31
25/11/2019,280.8,0.14212,1.1014,26.2,11.87,90.24,2906.169,11561.58,3133.64,-0.0788025,61,0,7018.28
26/11/2019,281.36,0.14218,1.1021,26.78,11.54,89.88,2907.06,11576.82,3140.52,-0.0931533,51,0,7049.29
27/11/2019,281.91,0.14227,1.0999,26.66,11.75,90.2,2903.195,11647.46,3153.63,-0.109772,47,0,7177.34
28/11/2019,281.91,0.14214,1.1009,26.66,11.75,90.2,2889.693,11617.08,3153.63,-0.128664,42,0,7399.27
29/11/2019,280.95,0.14219,1.1018,27.08,12.62,91.05,2871.981,11489.57,3140.98,-0.149835,39,0,7479.05
02/12/2019,278.2,0.14206,1.1079,27.17,14.91,98.91,2875.807,11502.83,3113.87,-0.222147,38,0,7410.89
03/12/2019,275.51,0.14162,1.1082,27.77,15.96,102.65,2884.699,11531.58,3093.2,-0.24262,37,0,7308.29
04/12/2019,277.05,0.14185,1.1078,27.48,14.8,98.72,2878.116,11510.47,3112.76,-0.260464,39,-0.7517,7319.18
05/12/2019,277.36,0.14195,1.1104,27.62,14.52,98.12,2899.469,11594.65,3117.43,-0.275686,37,0,7328.47
06/12/2019,280.7,0.14214,1.106,26.97,13.62,96.52,2912.014,11609.64,3145.91,-0.28829,36,0,7364.92
09/12/2019,279.76,0.14206,1.1064,26.92,15.86,101.89,2914.478,11660.77,3135.96,-0.312534,35,0,7516.19
10/12/2019,279.46,0.14216,1.1092,27.13,15.68,101.03,2917.316,11627.84,3132.52,-0.318907,35,0,7411.61
11/12/2019,279.72,0.14207,1.113,27.71,14.99,104.82,2924.417,11700.77,3141.63,-0.324779,36,0,7255.07
12/12/2019,281.95,0.14321,1.113,27.66,13.94,101.3,2915.698,11836.42,3168.57,-0.330154,35,0,7206.26
13/12/2019,282.11,0.14303,1.1121,27.72,12.63,96.61,2967.677,11927.73,3168.8,-0.335032,36,0,7198.07
16/12/2019,283.07,0.14301,1.1144,27.39,12.14,94.21,2984.393,11939.77,3191.45,-0.345927,36,0,7119.85
17/12/2019,283.4,0.14282,1.115,27.16,12.29,98.56,3022.422,12097.01,3192.52,-0.347283,46,0,6946.65
18/12/2019,283.21,0.14285,1.1114,27.45,12.58,99.2,3017.044,12122.45,3191.14,-0.347373,47,0,6694.84
19/12/2019,284.46,0.14282,1.1122,27.48,12.5,97.25,3017.066,12018.9,3205.37,-0.346198,44,0,7122.59
20/12/2019,284.46,0.14273,1.1079,27.13,12.51,99.29,3004.938,11959.08,3221.22,-0.343755,38,0,7183.36
23/12/2019,285.33,0.1427,1.1089,27.77,12.61,99.82,2962.751,12022.23,3224.01,-0.328728,40,0,7421.74
24/12/2019,285.01,0.14281,1.1089,28.66,12.67,98.83,2982.681,11976.38,3223.38,-0.321023,37,0,7400.38
25/12/2019,285.01,0.14307,1.1093,28.66,12.67,98.83,2981.881,12008.13,3223.38,-0.31195,36,0,7276.61
26/12/2019,286.06,0.14292,1.1098,29.08,12.65,97.46,3007.354,12001.01,3239.91,-0.301507,36,0.3182,7197.68
27/12/2019,286.33,0.14294,1.1177,28.87,13.43,99.63,3005.035,12091.59,3240.02,-0.289691,36,0,7248.75
30/12/2019,284.53,0.14313,1.1199,29.49,14.82,100.02,3040.024,12053.37,3221.29,-0.246841,35,0,7398.78
31/12/2019,285.1,0.14361,1.1213,29.28,13.78,94.1,3050.124,11997.14,3230.78,-0.231243,36,0,7261.34
01/01/2020,285.1,0.14361,1.1212,29.28,13.78,94.1,3050.124,11997.14,3230.78,-0.215127,22,0,7194.26
02/01/2020,288.62,0.14359,1.1172,29.35,12.47,89.67,3085.198,12100.48,3257.85,-0.199587,22,0,7192.02
03/01/2020,286.32,0.14356,1.1161,29.17,14.02,93.79,3083.786,12110.43,3234.85,-0.184619,25,0,7005.85
06/01/2020,286.98,0.14334,1.1197,29.22,13.85,92.66,3083.408,11953.36,3246.28,-0.142935,25,0,7380
07/01/2020,285.74,0.14395,1.1153,29.5,13.79,91.07,3104.802,11880.32,3237.18,-0.129878,34,0.0688,7667.5
08/01/2020,287.4,0.14391,1.1105,28.35,13.45,90.21,3066.893,11817.1,3253.05,-0.117206,38,0,8065.15
09/01/2020,289.56,0.14426,1.1106,28.04,12.54,87.81,3094.882,11970.63,3274.7,-0.104914,27,0,8103.65
10/01/2020,288.24,0.14452,1.1121,28.45,12.56,88.33,3092.291,12024.65,3265.35,-0.0929983,26,0,7854.69
13/01/2020,289.02,0.14506,1.1134,27.77,12.32,88.48,3115.57,12113.42,3288.13,-0.0585059,23,0,8124.35
14/01/2020,289.22,0.14525,1.1128,28.26,12.39,86.87,3106.82,12179.81,3283.15,-0.0461198,38,0,8109.04
15/01/2020,290.35,0.1451,1.115,28.79,12.42,91.15,3090.038,12091.88,3289.29,-0.0331214,36,0,8649.19
16/01/2020,292.93,0.14531,1.1137,28.67,12.32,90.38,3074.081,12066.93,3316.81,-0.0195067,28,3.6107,8766.63
17/01/2020,293.27,0.14578,1.1092,28.42,12.1,91.75,3075.496,12090.29,3329.62,-0.00527154,29,0,8714.23
20/01/2020,293.27,0.14563,1.1095,28.42,12.1,91.75,3095.787,12118.71,3329.62,0.0403785,27,0,8761.49
21/01/2020,291.83,0.14503,1.1082,28.95,12.85,92.98,3052.142,12118.71,3320.79,0.0554956,26,0,8627.1
22/01/2020,291.81,0.14515,1.1093,28.84,12.91,91.11,3060.754,12118.71,3321.75,0.0704336,24,0,8668.67
23/01/2020,291.54,0.14482,1.1055,28.66,12.98,92.54,2976.528,12118.71,3325.54,0.0851971,24,0,8670.45
24/01/2020,289.8,0.14485,1.1025,29.22,14.56,98.43,2976.528,12118.71,3295.47,0.0997905,23,0,8431.17
27/01/2020,285.36,0.1447,1.1019,29.08,18.23,107.39,2976.528,12118.71,3243.63,0.142682,26,0,8521.05
28/01/2020,287.29,0.1447,1.1022,28.31,16.28,102.11,2976.528,12118.71,3276.24,0.156813,31,0,8837.03
29/01/2020,287.29,0.1447,1.101,28.86,16.39,99.07,2976.528,12118.71,3273.4,0.170882,32,0,9272.6
30/01/2020,288.54,0.1447,1.1032,28.73,15.49,96.49,2976.528,11421.74,3283.66,0.184895,33,-0.3818,9309.43
31/01/2020,282.42,0.1447,1.1093,28.99,18.84,105.6,2976.528,11495.1,3225.52,0.198854,29,0,9427.43
03/02/2020,283.98,0.14242,1.106,28.56,17.97,102.95,2746.606,11354.92,3248.92,0.21163,25,0,9325.45
04/02/2020,288.04,0.14289,1.1044,28.05,16.05,96.18,2783.288,11555.92,3297.59,0.196746,27,0,9354.54
05/02/2020,292.86,0.1434,1.0999,28.05,15.15,92.82,2818.088,11573.62,3334.69,0.172314,31,0,9192.84
06/02/2020,293.74,0.14346,1.0983,28.4,14.96,93.61,2866.51,11749.68,3345.78,0.138326,34,0,9534.16
07/02/2020,291.19,0.14281,1.0946,27.93,15.47,96.01,2875.964,11612.81,3327.71,0.0947707,29,0,9722.76
10/02/2020,292.95,0.14318,1.0911,28.39,15.04,96.81,2890.488,11574.07,3352.09,-0.0931014,35,0,10094.95
11/02/2020,292.94,0.14356,1.0916,28.43,15.18,96.96,2901.674,11664.04,3357.75,-0.174404,37,0,9906.06
12/02/2020,295.72,0.14343,1.0874,28.12,13.74,96.65,2926.899,11774.19,3379.45,-0.265029,41,0,10154.39
13/02/2020,294.82,0.14332,1.0841,28.32,14.15,99.17,2906.073,11791.78,3373.94,-0.365004,37,0,10354.74
14/02/2020,294.54,0.14312,1.0831,28.31,13.68,98.17,2917.008,11815.7,3380.16,-0.474358,30,0,10262.32
17/02/2020,294.54,0.14324,1.0836,28.31,13.68,98.17,2983.622,11763.51,3380.16,-0.859066,32,0,9880.27
18/02/2020,292.95,0.14293,1.0792,29.23,14.83,101.02,2984.972,11648.98,3370.29,-1.00633,31,0,9713.65
19/02/2020,294.1,0.14289,1.0805,29.75,14.38,95.92,2975.402,11758.84,3386.15,-1.1632,33,0,10067.21
20/02/2020,292.78,0.14239,1.0785,29.75,15.56,99.48,3030.154,11725.09,3373.23,-1.3297,32,0,9700.48
21/02/2020,289.74,0.14231,1.0847,30.65,17.08,104.86,3039.669,11686.35,3337.75,-1.50589,28,0,9575.87
24/02/2020,279.56,0.14226,1.0854,31.05,25.03,112.72,3031.233,11534.87,3225.89,-2.09385,30,0,9906.42
25/02/2020,270.7,0.14258,1.0882,29.97,27.85,121.01,3013.05,11540.23,3128.21,-2.31076,29,0,9705.79
26/02/2020,269.74,0.1424,1.0881,29.87,27.56,113.44,2987.929,11433.62,3116.39,-2.53836,36,-0.0258,9386.76
27/02/2020,257.5,0.14277,1.1001,28.15,39.16,118,2991.329,11292.17,2978.76,-2.77671,34,0,8893.82
28/02/2020,254.56,0.14302,1.1026,26.22,40.11,125.73,2880.304,11292.17,2954.22,-3.02589,35,0,8781.86
02/03/2020,267.03,0.14366,1.1134,27.29,33.42,114.69,2970.931,11170.46,3090.23,-3.89072,29,0,8562.14
03/03/2020,259.3,0.14366,1.1173,28.68,36.82,116.72,2992.897,11327.72,3003.37,-4.28711,27,0,8828.38
04/03/2020,270.89,0.14438,1.1136,29.13,31.99,113.97,3011.666,11392.35,3130.12,-4.74633,28,0,8778.85
05/03/2020,261.46,0.14416,1.1237,29.82,39.62,119.66,3071.677,11514.82,3023.94,-5.26853,30,0,8766.53
06/03/2020,258.85,0.14424,1.1284,29.41,41.94,127.16,3034.511,11321.81,2972.37,-5.85386,29,0,9021.12
09/03/2020,238.72,0.14396,1.145,27.31,54.46,137.19,2943.291,10977.64,2746.56,-7.98943,52,0,8257.87
10/03/2020,250.47,0.14374,1.1281,27.49,47.3,138.82,2996.762,11003.54,2882.23,-8.82703,40,0,7924.45
11/03/2020,235.84,0.14368,1.127,25.17,53.9,146.93,2968.517,10893.75,2741.38,-9.72774,34,0,7923.76
12/03/2020,212.11,0.14225,1.1185,22.31,75.47,155.05,2923.486,10422.32,2480.64,-10.6918,74,0,7873.38
13/03/2020,232.11,0.14268,1.1107,19,57.83,171.28,2887.427,10128.87,2711.02,-11.7196,100,0,5587.5
16/03/2020,202.49,0.143,1.1183,22.49,82.69,207.59,2789.254,9717.77,2386.13,-15.0707,72,0,5447.67
17/03/2020,213.47,0.14276,1.0997,25.5,75.91,194.43,2779.641,9439.63,2529.19,-16.1215,60,0,4971.74
18/03/2020,199.39,0.1419,1.0915,19.68,76.45,181.33,2728.756,9218.67,2398.1,-17.1202,55,0,5295.56
19/03/2020,201.31,0.14068,1.0692,21.27,72,181.76,2702.13,8681.34,2409.39,-18.0671,60,0,5325.03
