,Annual.Hash.Growth,Block.Height,Block.Interval,Block.Size,Daily.Transactions,Difficulty,Fee.Percentage,Fee.Rate,Two.Week.Hash.Growth,Hash.Rate,Inflation.Rate,Price.Volatility,Bitcoin.Core..BTC..Price,Quarterly.Hash.Growth,Total.Transactions,Transaction.Size,Avg..UTXO.Amount,Velocity...Daily,Velocity...Quarterly,Velocity.of.Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,SHCOMP.Index,TWSE.Index,ADS_Index,Google.trends,Lumber.prices,WTI.Oil,Sentiment.Score,label,std_BTC_returns
30/07/2016,0.047058096,0.000347787,-0.083202512,-0.066072343,-0.043385485,0,0.169731745,-0.016393443,-0.279801937,0.019823789,-0.001706053,-0.015093577,0.001710733,0.176805726,0.001577563,0.059900166,0.000531208,-0.150393023,0.000890913,0.000882696,0,0,0,0,0,0,0,0.078947368,0,0,0.6808,-0.190603986,0.573844308
31/07/2016,-0.019069816,0.000281444,0.232876712,0.081994374,-0.130565673,0,0.045871883,0.05,0.277198476,-0.012958964,-0.002049899,-0.09277748,-0.00190604,-0.306799221,0.001369427,-0.026687598,-0.001858243,-0.117749156,0.000121726,0.000701391,0,0,0,0,0,0,0,0.073170732,0,0,0.0001,-3.669640675,0.532832187
01/08/2016,0.03550356,0.00036412,-0.225,-0.101387846,-0.034139595,0,0.084027872,-0.047619048,-0.408975798,0.032822757,-0.00164545,0.052773248,-0.036696407,0.033357712,0.001320866,0.246774194,0.00212766,0.025347023,-0.002700462,0.000921224,-0.001412046,-0.000531067,-0.000984428,0.011114743,-0.008711328,0.010718567,0.650629446,0.045454545,0.001590331,-0.037019231,0.0001,-3.014876138,1.738799957
02/08/2016,0.021003025,0.000361623,0.012544803,0.015901162,0.158033722,0,0.092364759,-0.05,-0.325654147,0.023305085,-0.001778109,-0.017103995,-0.030148761,0.271151228,0.00152759,-0.018111255,0.000265393,-0.126994845,-0.002898462,0.000852419,-0.004894763,0.002656748,0.005464481,0.012609117,0.00605881,-0.001315976,0.129999878,0.260869565,0.000317561,-0.013729406,0.0001,-9.082138243,1.858811344
03/08/2016,0.023348909,0.000363855,-0.003539823,0.069661596,0.122673166,-0.054334334,-0.454541785,0.087719298,-0.884444401,0.017218431,-0.001341924,0.322877133,-0.090821382,-0.177165644,0.001712369,-0.168642951,0,1.128810746,0.005890273,0.002209679,0.002131497,-0.001192369,-0.00668211,-0.012132822,0.002417141,-0.007393514,0.109033034,0.724137931,0.006666667,0.033409263,4.423,0.206838252,3.717049905
04/08/2016,0.06707733,0.000392065,-0.072824156,-0.087834583,-0.034246767,0,0.344663808,-0.064516129,-1.934144674,0.029493241,-0.001168836,-0.004443133,0.002068383,0.118141788,0.001650898,0.144215531,-0.000265322,-0.316077948,0.00127002,0.00103539,0.000490838,-0.001392758,-0.001704189,0.00937298,0.001331224,0.00255507,0.092926451,-0.35,0.017344686,0.026940975,0.0001,3.363606993,3.725081771
05/08/2016,-0.001647022,0.00036122,0.0651341,-0.008851962,-0.040617988,0,-0.252434634,0,4.339011304,0.008587599,-0.001496469,0.0473184,0.03363607,0.049384847,0.001581232,0.009695291,0,0.234171024,0.002627961,0.001528674,0.009866449,-0.0018596,-0.003953279,-0.032020493,-0.001921255,0.007469492,0.080124648,-0.261538462,-0.001239926,-0.003100405,0.0001,-0.309092172,4.654248145
06/08/2016,0.035248882,0.00039885,-0.088129496,-0.103082047,-0.008049754,0,0.40512765,0.103448276,0.926755974,0.012562992,-0.001224238,-0.005924722,-0.003090922,0.085687814,0.001566027,-0.104252401,-0.000530786,-0.225172968,0.00256047,0.000969572,0,0,0,0,0,0,0,-0.041666667,0,0,-0.0772,1.518899146,4.674748739
07/08/2016,0.038599049,0.000391614,0.019723866,-0.107648187,-0.151833165,0,0.169261306,-0.109375,1.698590736,0.036763447,-0.001748095,-0.05332835,0.015188991,0.220983371,0.001326175,0.17151608,-0.000531067,-0.328771773,-0.000211568,0.000230417,0,0,0,0,0,0,0,0.086956522,0,0,0.0001,1.293709893,4.809969258
08/08/2016,-0.007097478,0.000349013,0.117988395,0.218026075,-0.024167746,0,-0.001694924,0.035087719,0.134833885,-0.013108956,-0.00152721,-0.015195028,0.012937099,-0.191321615,0.001292411,0.090196078,0.000265675,0.125840648,-0.001700462,0.00034628,0.000107956,-0.000532304,0.000180408,0.008931525,0.009265642,0.006394548,0.195591064,-0.02,0.031036623,0.029186603,0.0001,-0.062673623,1.419005707
09/08/2016,-0.030422742,0.000348891,0.010380623,0.092055504,0.228572778,0,0.162521619,0.186440678,0.053706368,-0.012337062,-0.002044864,-0.005204127,-0.000626736,-0.167475748,0.001585771,-0.227817746,-0.001062417,0.111221681,-0.001491385,0.000541241,0.000377807,0.000332867,0.00261544,0.00852459,0.007124509,0.000526761,0.04714763,-0.020408163,-0.004515352,-0.005811251,0.0001,-0.730520856,1.471031046
10/08/2016,-0.069032012,0.000292212,0.196917808,0.070111793,-0.012716008,0,-0.25167395,-0.042857143,-0.249672028,-0.027173913,-0.002171844,1.79E-05,-0.007305209,-0.080547012,0.001563128,-0.108695652,-0.00159532,0.14580997,-0.001372304,0.000867863,-0.001240896,0.002795155,0.005307187,0.017555267,-0.002292046,0.004952442,0.041525513,-0.104166667,-0.024493499,-0.024783727,0.0001,1.113235897,1.003596787
11/08/2016,-0.011132958,0.000355735,-0.195994278,-0.058336594,0.081110655,0,0.070698394,-0.089552239,0.114606088,-0.013966481,-0.001174536,0.00531245,0.011132359,-0.121477812,0.001687277,0.090592334,-0.001065246,-0.026939488,-0.000531455,0.000799734,0.006374244,0.000929121,-0.003489621,-0.008306709,-0.005336322,-0.007455094,0.036535322,-0.11627907,0.004649721,0.042675617,0.0001,-0.310705843,0.974028105
12/08/2016,-0.010421809,0.000353254,0.024911032,0.014164022,0.005992743,0,-0.008407911,0.016393443,-0.06361163,-0.002832861,-0.001619223,-0.021594544,-0.003107058,-0.075130623,0.001694529,0.108626198,-0.001066382,0.030558048,-0.001458479,0.000692256,-0.002147075,-0.001591301,0.00224477,0.000322165,0.015996273,0.002032451,0.032030504,0.026315789,0.001542734,0.022993792,0.8074,-0.604715767,0.895477635
13/08/2016,-0.033191758,0.000350775,0.008680556,-0.040065416,-0.06951608,0,0.068694128,-0.048387097,-0.418835232,-0.018939394,-0.001527094,-0.000482899,-0.006047158,-0.345793506,0.001574065,0.048991354,-0.00026688,-0.1545159,-0.000121717,0.000279343,0,0,0,0,0,0,0,0.025641026,0,0,0.0001,-0.202798275,0.736241576
14/08/2016,0.027841978,0.000383599,-0.113597246,-0.175433303,-0.069264828,0,-0.188812442,-0.016949153,0.185962317,-0.002895753,-0.001292181,-0.000325305,-0.002027983,0.25907464,0.001462735,-0.107142857,-0.000800854,0.099358043,-0.000190207,0.000545372,0,0,0,0,0,0,0,-0.025,0,0,0.0001,-2.37363388,0.736224801
15/08/2016,0.024954244,0.000383452,0.027184466,-0.059175189,-0.10324687,0,0.186787494,0,-0.27531359,0.014520813,-0.001313741,0.007320452,-0.023736339,0.522112118,0.001309796,0.178461538,-0.000801496,-0.20146249,-0.004733242,0.000444243,0.003335126,0.000332049,0.001970973,-0.006119163,0.024429731,-0.000205456,0.074294065,0.025641026,-0.004004929,0.028096201,0.0001,-0.771383593,1.249521287
16/08/2016,0.038822733,0.000343328,0.107750473,0.28236518,0.050825934,0.076684184,-0.076869,0.017241379,-0.299022922,0.008774881,-0.001663975,-0.000192514,-0.007713836,0.149657341,0.001374567,0.199738903,0.001336898,0.262591289,-0.003371843,0.00081944,-0.00407463,0.002257186,0.008494278,-0.00162022,-0.004850257,-0.004170078,0.016943482,0.025,-0.000927931,0.01836467,0.0001,1.367907067,0.879982714
17/08/2016,0.055890798,0.000317352,0.080204778,0.143476594,0.245253874,0,-0.094136132,0.118644068,0.086729087,0.020197328,-0.0016468,-0.014502068,0.013679071,-0.000243272,0.001709336,-0.397170838,-0.001602136,0.296862122,0.002247829,0.000894662,0.001830319,-0.003775585,0.000886603,-0.014281078,-0.000154982,0.000805676,0.013635309,-0.024390244,-0.008359133,0.007642765,0.0001,-0.35649074,1.338944713
18/08/2016,-0.060873772,0.000289051,0.110584518,0.010718533,-0.079213151,0,0.23551323,-0.045454545,-1.240075415,-0.017215441,-0.002074661,9.54E-05,-0.003564907,0.016483417,0.001571248,0.041516245,-0.001069805,-0.283083074,-0.002472424,-4.08E-05,0.001289629,0.002726064,0.005757817,0.012512348,-0.001749768,0.000526449,0.010466719,-0.025,0.006244146,0.033066303,0.0001,0.179755672,1.339477559
19/08/2016,0.015832607,0.000361797,-0.20625889,-0.151286537,0.011130093,0,-0.113879147,-0.015873016,-0.68181898,0.014914947,-0.001656283,0.001573549,0.001797557,0.17758824,0.001586244,0.10745234,-0.000535475,0.180201307,0.000705965,0.000645999,-0.005473865,-0.002718653,-0.002554166,-0.025691057,0.001284747,-0.009671691,0.007409319,0.051282051,0.002792429,0.007960733,0.0001,-0.130655192,1.368962701
20/08/2016,-0.009227989,0.000361666,-0.001792115,-0.008450396,0.033010125,0,0.032317493,0.064516129,-1.03951574,0.01562531,-0.001972118,0.000251496,-0.001306552,0.15967595,0.001636011,-0.070422535,-0.000267881,0.020587231,0.003926079,0.000577089,0,0,0,0,0,0,0,-0.097560976,0,0,0.0001,1.107661178,0.810239365
21/08/2016,-0.027561251,0.000363883,-0.001795332,-0.07581437,-0.12173439,0,-0.138764998,-0.151515152,-279.4397027,0.003556878,-0.001818604,0.008977864,0.011076612,-0.302167802,0.001434505,0.104377104,-0.000803859,-0.089050948,0.002940682,0.000534519,0,0,0,0,0,0,0,0.054054054,0,0,0.0001,0.362300088,0.763929382
22/08/2016,0.015299702,0.000382525,-0.064748201,-0.156648204,-0.155590866,0,0.325612516,-0.089285714,-0.753229046,0.011399804,-0.001240335,-0.00362492,0.003623001,-0.263088803,0.001209574,0.076219512,-0.000268168,-0.393171018,-0.004287662,-0.000109176,-0.001079214,-0.000332447,-0.000441501,-0.016688919,-0.007495571,-0.005806778,0.0052064,0,0.005569307,-0.031427753,0.0001,0.663538067,0.562211904
23/08/2016,-0.000289088,0.000370649,0.013461538,0.254073764,0.225834591,0,-0.156783317,0.019607843,-3.059224576,0.011650485,-0.001731235,0.00254436,0.006635381,0.033066564,0.001480947,0.033994334,0,0.483597748,-0.00276877,0.000698801,0.000972342,0.001130695,-0.001325088,-0.014935506,0.001588755,0.005468831,-0.002927732,0.051282051,0.034461538,0.016097005,0.0001,-0.256151915,0.473046482
24/08/2016,0.017875483,0.000344717,0.10626186,0.071940664,0.070157851,0,-0.015139021,0.076923077,2.491830771,0.011516315,-0.001417902,-0.005258812,-0.002561519,0.295309559,0.001582503,-0.050684932,0,0.083733755,-0.006074458,-8.87E-05,-0.003453859,-0.002458145,-0.003626714,-0.070640937,-0.001238306,-0.001500399,-0.005158134,0.048780488,-0.002379536,-0.027650728,0.0001,-0.631751956,0.563683254
25/08/2016,0.024187149,0.000356319,-0.044596913,-0.068774901,0.003069653,0,-0.033534383,0,0.784855408,0.027514231,-0.001918683,0.000147621,-0.00631752,0.104132465,0.001584853,-0.15007215,-0.001609442,0.003688565,-0.007685778,-0.000101846,-0.001570454,0.000865801,0.001864347,0.0126066,-0.005687519,0.010877882,-0.007418203,0.023255814,-0.016994633,0.011973487,0.0001,-0.713301172,0.698727438
26/08/2016,-0.018447667,0.000304638,0.199281867,0.13278818,-0.031978453,0,-0.047943118,0.017857143,-0.211125181,-0.022160665,-0.001627488,-0.000337608,-0.007133012,-0.156300683,0.001531744,0.081494058,-0.001343364,0.024615062,-0.009759398,0.00038269,-0.002983132,-0.002129359,-0.007709349,-0.004760161,0.000645302,0.001782684,-0.009728942,-0.022727273,-0.021231423,0.006549757,0.0001,0.463332524,0.608041448
27/08/2016,-0.020921984,0.000309231,-0.028443114,-0.047129366,-0.029989792,0,0.014131215,0,-0.025324726,-0.020774315,-0.001990891,-0.000987037,0.004633325,-0.185140922,0.001483535,0.15855573,-0.001076137,-0.047959594,-0.007648874,0.000440725,0,0,0,0,0,0,0,-0.11627907,0,0,0.802,-1.233309727,0.629182815
28/08/2016,-0.016667938,0.000337238,-0.069337442,-0.162071531,-0.144594523,0,0.287167012,-0.01754386,-0.107241327,-0.010607522,-0.001982437,0.00148833,-0.012333097,0.281017108,0.001267144,-0.105691057,-0.001077296,-0.29867372,-0.007399201,-0.000330035,0,0,0,0,0,0,0,-0.026315789,0,0,0.0001,0.381258854,0.629434619
29/08/2016,-0.034440759,0.000355854,-0.069536424,-0.134410965,-0.102304167,0,-0.044311739,-0.053571429,-0.383447616,-0.010721247,-0.001695493,0.001097174,0.003812589,0.223810217,0.00113607,-0.043939394,-0.000269614,-0.094446625,-0.004081958,0.00018616,0.005494505,-0.001600427,-0.000803715,0.002207506,-9.18E-05,-0.002359906,-0.042903622,0.108108108,-0.008986675,-0.013853904,0.0001,0.113246337,0.73956146
30/08/2016,-0.011426175,0.000348706,0.023131673,0.357834994,0.333909634,0.015553767,0.014223541,0.018867925,-0.37110761,-0.006584126,-0.001876373,0.000878771,0.001132463,0.125424159,0.001513695,0.064976228,0.000809061,0.338365526,-0.004266799,0.00078231,-0.001731321,-0.000801496,-0.004111181,-0.049192364,0.001514645,4.28E-05,-0.019287139,-0.024390244,-0.002188868,-0.013409962,0.0001,0.402004803,0.742828553
31/08/2016,0.001834473,0.000383677,-0.08,-0.048478938,0.078430268,0,-0.003294924,-0.037037037,-0.030235566,0.019389117,-0.001667488,-0.039696553,0.004020048,0.11361587,0.001629948,0.063988095,-0.001347346,0.01804597,-0.002878161,0.000309483,-0.003089263,0.001002674,0.001346137,-0.015830116,0.003517117,-0.004578204,-0.021854135,0.075,-0.025070511,-0.035598706,0.0001,-0.308529631,0.716295803
01/09/2016,-0.019708292,0.000313372,0.207939509,0.071164801,-0.089624651,0,-0.059600897,0.076923077,0.069259042,-0.015484636,-0.002090117,-0.031366436,-0.003085296,-0.135722419,0.00148145,-0.184615385,-0.000539665,0.002061379,-0.002975159,0.000198995,0.000869849,0.001268781,0.00349525,0.036484896,-0.007190428,-0.007465114,-0.024584783,0.023255814,-0.017036323,-0.034451902,0.0001,-0.373815526,0.680577756
02/09/2016,0.004919956,0.000327301,-0.03286385,0.003144073,0.030836479,0,0.015050286,-0.053571429,-0.104609484,0.012033338,-0.001737621,-0.496349772,-0.003738155,0.074181153,0.001524873,0.034305317,-0.000269978,-0.024002908,-0.000832942,0.000187338,0.004128191,-0.001934107,-0.003661695,0.035200606,0.001321122,-0.001510918,-0.022798335,-0.113636364,0.025506867,0.02965709,0.0001,0.368237347,0.369305488
03/09/2016,0.019837759,0.000357576,-0.09223301,-0.110953988,-0.01890615,0,0.009272558,-0.037735849,0.291006985,0.0228285,-0.001825166,0.000972082,0.003682373,0.294930499,0.001493766,-0.008291874,-0.000810154,-0.074542795,0.000534175,0.000245381,0,0,0,0,0,0,0,0.025641026,0,0,0.0001,3.686251326,0.366356449
04/09/2016,-0.013724127,0.000294369,0.212121212,0.021772072,-0.216493855,0,0.072738873,0.039215686,-0.60184186,-0.015313072,-0.001899446,0.033694855,0.036862513,-0.240160173,0.001168629,0.16722408,-0.000540541,-0.184465867,-0.002750342,8.56E-05,0,0,0,0,0,0,0,0.175,0,0,0.0001,1.837970183,1.678670971
05/09/2016,0.037657649,0.000418068,-0.297058824,-0.24962892,0.003176089,0,0.061344601,-0.150943396,1.362872451,0.028875027,-0.001318386,0.038749428,0.018379702,0.018725373,0.001170972,0.058739255,0.000540833,-0.15425181,-0.004518133,4.35E-06,0,0.000801871,-0.000806741,0,0.001546285,0.011413567,-0.055034465,-0.042553191,0,0,0.0001,-0.057634989,1.725402388
06/09/2016,-0.014707194,0.000326844,0.29707113,0.575775112,0.305627763,0,-0.120772829,0.155555556,-0.680185691,-0.008612441,-0.001873431,-0.025415105,-0.00057635,-0.165491785,0.001527066,-0.041948579,-0.001081081,0.624037335,-0.00214302,0.000672032,0.00248837,0,0.009688705,0.048628885,0.006060359,0.010090065,-0.013744042,-0.022222222,0,0.008775878,0.8617,0.420154221,1.679339111
07/09/2016,-0.022769698,0.000317402,0.009677419,-0.050028378,-0.032289628,0,0.086527004,-0.019230769,-3.965035931,-0.027027027,-0.001573323,-0.019158414,0.004201542,-0.23542953,0.001475504,-0.026836158,-0.001082251,-0.165726605,-0.002425262,0.000327813,0,0.002136609,-0.00142159,-0.005578801,0.000393113,0.00841007,-0.011025517,0,-0.007015306,0.014945349,0.0001,0.712094115,1.537618545
08/09/2016,0.028827718,0.000354631,-0.091054313,-0.04675873,0.113935904,0,0.012183272,0.019607843,0.31726849,0.017857143,-0.001695601,0.004899884,0.007120941,-0.067842387,0.001641196,-0.178519594,-0.000541712,0.072497048,-0.002455715,3.63E-05,-0.002698036,-0.000333133,0.001868494,-0.02173913,0.0013021,0.000412568,-0.008199323,0.068181818,-0.010276172,0.046593407,0.0001,1.744839608,1.495375231
09/09/2016,-0.035651068,0.000335847,0.036906854,-0.001812703,-0.109370252,0,-0.081134472,-0.019230769,-0.676532362,0.003898635,-0.002248871,0.024395158,0.017448396,0.052621653,0.001459303,0.229681979,-0.000542005,0.007434107,-0.003438259,0.000210246,-0.021155719,-0.003465742,-0.002397869,-0.053405018,-0.005523015,-0.010580931,-0.005300283,-0.042553191,0.003893576,-0.036539269,0.0001,-0.166527893,0.832347732
10/09/2016,-0.017062088,0.000331071,0.03559322,-0.010525383,-0.035768409,0,-0.003202878,0.078431373,-0.830606651,-0.010679612,-0.00199258,-0.010431372,-0.001665279,-0.501240547,0.001405055,0.022988506,0.00027115,0.05611729,-0.001268064,0.000208752,0,0,0,0,0,0,0,-0.044444444,0,0,0.0001,0.173221274,0.766733968
11/09/2016,0.054987301,0.000361261,-0.096563011,-0.187909835,-0.098303324,0,-0.051820613,-0.072727273,-18.97496882,0.028459274,-0.001371982,-0.003618491,0.001732213,1.234902251,0.001265156,-0.146067416,0,-0.12856722,-0.007395437,0.00013624,0,0,0,0,0,0,0,-0.046511628,0,0,0.0001,-2.249583707,0.728452308
12/09/2016,-0.028102615,0.000382099,-0.048913043,-0.092032746,-0.084098241,0,-0.086091793,-0.039215686,-0.100894795,-0.014312977,-0.001627986,0.077679043,-0.022495837,-0.035501373,0.001157295,0.101973684,-0.000542152,-0.000627496,-0.006237852,0.000508657,0.013210989,0.001203852,0.000178047,0.023854601,-0.018473751,-0.023766814,0.001059003,0.170731707,0.006464124,0.008936356,5.3239,-0.417683576,1.471457133
13/09/2016,0.035123798,0.000379624,0.003809524,0.186772372,0.18287797,0.022998242,0.067887007,0,1.006850233,0.02589418,-0.001662022,0.002459874,-0.004176836,0.399556626,0.001367356,-0.043283582,-0.000542446,0.123288366,-0.003493727,0.000638757,-0.013638843,0.000334001,-0.001335113,-0.036242604,0.000507284,-0.000696318,0.004887684,-0.041666667,-0.011560694,-0.030028084,0.0001,0.646424107,1.429123418
14/09/2016,0.010687454,0.000384136,-0.013282732,0.099093809,0.120950253,0,0.024085998,0.081632653,0.17965842,0.030945719,-0.001816133,-0.086943428,0.006464241,0.190092008,0.001530645,0.171606864,0.001085482,0.17108012,-0.002138813,0.000495047,-0.00204646,0.000868114,0.002673797,-0.001918649,-0.006833449,-0.004309443,0.006989373,-0.065217391,-0.000649773,-0.029398664,4.4413,-0.189576558,1.106721263
15/09/2016,0.018150972,0.000363044,0.067307692,-0.016240105,-0.043745751,0,-0.04698386,-0.018867925,0.3095328,0.006944989,-0.001519697,-0.01312312,-0.001895766,0.158485784,0.001461449,-0.110519308,0.000542152,-0.056747505,-0.005160965,0.000383399,0.010142438,-0.00026688,-0.000533333,0.006535948,0,0,0.009044953,0.069767442,-0.021456437,0.01037173,0.0001,-0.275080641,1.105538321
16/09/2016,0.043484371,0.00035826,0.014414414,-0.008966216,0.027108513,0,0.14135762,0,0.002883368,0.012309175,-0.001583918,-0.016963053,-0.002750806,0.046536581,0.001498876,-0.134730539,-0.000541859,-0.143350031,-0.005922809,-1.45E-05,-0.007077801,0.000533903,-0.007915333,-0.008403361,0,0,0.011055665,-0.065217391,0.009634551,-0.017396439,0.0001,-0.100155981,1.064074335
17/09/2016,0.006390647,0.000323248,0.104795737,0.045125214,-0.07400476,0,-0.065492044,0.153846154,-0.234383056,0.000176653,-0.001800529,-0.003603626,-0.00100156,-0.010402861,0.001385875,0.019031142,0.000271076,0.168819674,-0.002855807,0.00043243,0,0,0,0,0,0,0,-0.069767442,0,0,0.0001,-0.156137006,0.415744688
18/09/2016,0.020047474,0.000378938,-0.147909968,-0.055843209,-0.019809062,0,0.095387278,-0.216666667,0.355004425,0.010547634,-0.001084141,0.002037592,-0.00156137,-0.112076416,0.001356542,0.602716469,0.000271003,-0.201927969,-0.002642368,2.75E-05,0,0,0,0,0,0,0,-0.05,0,0,0.0001,0.419759996,0.375090627
19/09/2016,0.004119982,0.000336965,0.111320755,-0.078143827,-0.099356953,0,-0.142998673,0.127659574,-0.425806243,-0.013917043,-0.001331714,-0.000981484,0.0041976,-0.11144124,0.001220105,-0.381355932,-0.000812788,0.08315796,-0.005760241,0.000365734,5.53E-05,0.000200107,0.001792918,0.005007704,0.007726662,0.028147782,0.04557453,0.105263158,0.005593945,0.00855175,0.0001,-0.027867025,0.27571451
20/09/2016,-0.017893028,0.000308974,0.083191851,0.221752659,0.177498432,0,-0.036819241,0.132075472,-0.328147449,-0.027649769,-0.001539094,-0.013137455,-0.00027867,-0.381367625,0.001434921,-0.042808219,-0.000542299,0.301062992,-0.004409679,0.000962411,0.000386783,-0.000133378,-0.002147651,-0.001149866,-0.001008575,0.00095052,0.019018199,0,0.002290576,0.006691722,0.0001,-0.864118583,0.266065499
21/09/2016,-0.022045269,0.000350682,-0.109717868,-0.08022495,0.071919708,0,-0.05772699,-0.033333333,0.35272129,-0.013270142,-0.001906241,0.016694167,-0.008641186,-0.005364759,0.001535916,-0.010733453,-0.001356484,0.07866826,-0.003004611,0.000476412,0.008892571,0.00060028,0.003407766,0.070606293,0.000951042,0.007304417,0.020927684,0.095238095,0.029709435,0.032143508,0.0001,-1.182600066,0.461502455
