Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,ETHE.US.Equity,LTCN.US.Equity,CCRIXRP.Index,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
15/05/2017,209.93,0.14532,1.0975,NA,NA,NA,22.8,10.42,79.53,3090.229,10036.82,2402.32,0.0557201,46,0
16/05/2017,209.95,0.14554,1.1083,NA,NA,NA,22.96,10.65,76.76,3112.964,10031.49,2400.67,0.0481804,40,9.5055
17/05/2017,206.47,0.1456,1.1159,NA,NA,NA,23.37,15.59,111.48,3104.442,10013.67,2357.03,0.040722,33,0
18/05/2017,206.96,0.14555,1.1103,NA,NA,NA,22.65,14.66,104.12,3090.139,9969.45,2365.72,0.0333424,30,0
19/05/2017,207.77,0.14567,1.1206,NA,NA,NA,22.86,12.04,87.21,3090.631,9947.62,2381.73,0.0260394,33,0
22/05/2017,208.65,0.14566,1.1237,NA,NA,NA,23.16,10.93,83.47,3075.676,9997.26,2394.02,0.00523287,62,0
23/05/2017,209.12,0.14557,1.1183,NA,NA,NA,22.64,10.72,84.19,3061.947,10007.84,2398.42,-0.000456058,66,0
24/05/2017,209.82,0.14558,1.1219,NA,NA,NA,22.97,10.02,81.91,3064.076,10044.42,2404.39,-0.005414,73,0
25/05/2017,210.58,0.14579,1.121,NA,NA,NA,22.71,9.99,82.2,3107.831,10108.49,2415.07,-0.00964245,100,11.1894
26/05/2017,210.54,0.14584,1.1183,NA,NA,NA,22.94,9.81,81.81,3110.059,10101.95,2415.82,-0.0131427,79,0
29/05/2017,210.54,0.1459,1.1164,NA,NA,NA,22.94,9.81,81.81,3110.059,10101.95,2415.82,-0.0201096,41,0
30/05/2017,210.21,0.14602,1.1186,NA,NA,NA,22.59,10.38,84.3,3110.059,10101.95,2412.91,-0.0223571,41,0
31/05/2017,210,0.14663,1.1244,NA,NA,NA,22.69,10.41,84.52,3117.178,10040.72,2411.8,-0.024706,41,0
01/06/2017,211.4,0.14695,1.1213,NA,NA,NA,22.6,9.89,83.83,3102.623,10087.42,2430.06,-0.0271569,39,0
02/06/2017,211.91,0.14708,1.1279,NA,NA,NA,22.76,9.75,83.62,3105.54,10152.53,2439.07,-0.0296344,34,0
05/06/2017,211.86,0.14704,1.1254,NA,NA,NA,22.74,10.07,86.08,3091.656,10226.84,2436.1,-0.0374168,35,0
06/06/2017,211.37,0.14746,1.1277,NA,NA,NA,23.8,10.45,89.15,3102.126,10206.18,2429.33,-0.0403743,54,0
07/06/2017,211.72,0.14741,1.1257,NA,NA,NA,23.65,10.39,88.22,3140.325,10209.99,2433.14,-0.0435454,46,0
08/06/2017,211.86,0.14718,1.1214,NA,NA,NA,23.22,10.16,83.28,3150.333,10225.78,2433.79,-0.046931,38,0
09/06/2017,212.67,0.14723,1.1195,NA,NA,NA,22.83,10.7,87.41,3158.4,10199.65,2431.77,-0.0505323,37,0
12/06/2017,212.4,0.14713,1.1203,NA,NA,NA,22.74,11.46,91.21,3139.876,10109.96,2429.39,-0.062207,52,0
13/06/2017,213.37,0.14724,1.1211,NA,NA,NA,22.97,10.42,86.66,3153.743,10128.15,2440.35,-0.0658142,45,0
14/06/2017,213.84,0.14736,1.1218,NA,NA,NA,22.22,10.64,89.97,3130.674,10072.46,2437.92,-0.0692086,41,0
15/06/2017,213.69,0.14702,1.1145,NA,NA,NA,22.1,10.9,89.95,3132.486,10088.35,2432.46,-0.0723915,56,0
16/06/2017,213.56,0.1471,1.1198,NA,NA,NA,22.06,10.38,87,3123.166,10156.73,2433.15,-0.0753636,39,0
19/06/2017,214.92,0.14693,1.1149,NA,NA,NA,21.93,10.37,85.27,3144.374,10250.6,2453.46,-0.0832891,32,0
20/06/2017,214.4,0.14684,1.1134,NA,NA,NA,21.8,10.86,89.19,3140.013,10324.46,2437.03,-0.0859555,34,-0.0507
21/06/2017,213.89,0.1467,1.1168,NA,NA,NA,22.11,10.75,88.07,3156.212,10349.72,2435.61,-0.0886795,36,1.2887
22/06/2017,213.73,0.14655,1.1152,NA,NA,NA,22.36,10.48,86.38,3147.453,10399.06,2434.5,-0.0914621,35,8.2558
23/06/2017,213.74,0.14666,1.1194,NA,NA,NA,22.74,10.02,84.52,3157.873,10377.7,2438.3,-0.094304,33,0
26/06/2017,213.87,0.14653,1.1182,NA,NA,NA,22.56,9.9,81.94,3185.444,10513.96,2439.07,-0.10271,37,0.6744
27/06/2017,212.93,0.14682,1.1339,NA,NA,NA,22.26,11.06,87.3,3191.197,10512.06,2419.38,-0.104828,44,0
28/06/2017,214.24,0.14702,1.1378,NA,NA,NA,22.43,10.03,84.24,3173.201,10390.55,2440.69,-0.106525,41,0
29/06/2017,212.61,0.14744,1.1441,NA,NA,NA,21.95,11.44,93.78,3188.063,10421.65,2419.7,-0.107801,33,0
30/06/2017,213.24,0.1475,1.1426,NA,NA,NA,22.08,11.18,90.43,3192.427,10395.07,2423.41,-0.108657,30,0
03/07/2017,214.49,0.14736,1.1364,NA,NA,NA,21.48,11.22,93.31,3195.912,10412.79,2429.01,-0.109673,5,0
04/07/2017,214.49,0.14706,1.1346,NA,NA,NA,21.48,11.22,93.31,3182.804,10347.78,2429.01,-0.110075,5,0
05/07/2017,214.58,0.14729,1.1352,NA,NA,NA,21.76,11.07,91.98,3207.134,10404.79,2432.54,-0.110552,5,0
06/07/2017,213.14,0.14729,1.1423,NA,NA,NA,21.49,12.54,100.21,3212.444,10368.2,2409.75,-0.111102,5,0
07/07/2017,214.05,0.14706,1.1401,NA,NA,NA,21.21,11.19,92.5,3217.957,10297.25,2425.18,-0.111728,5,6.6974
10/07/2017,213.99,0.14716,1.1399,NA,NA,NA,21.51,11.11,89.69,3212.632,10289.91,2427.43,-0.114807,5,0
11/07/2017,213.98,0.14727,1.1467,NA,NA,NA,21.64,10.89,88.23,3203.037,10415.57,2425.53,-0.117241,6,0
12/07/2017,215.23,0.14744,1.1412,NA,NA,NA,21.74,10.3,88.19,3197.544,10420.68,2443.25,-0.120506,6,0
13/07/2017,215.46,0.14746,1.1398,NA,NA,NA,21.5,9.9,85.68,3218.163,10460.15,2447.83,-0.124602,5,0
14/07/2017,216.26,0.14794,1.147,NA,NA,NA,21.8,9.51,82.2,3222.417,10443.91,2459.27,-0.12953,5,0
17/07/2017,216.22,0.14804,1.1478,NA,NA,NA,21.98,9.82,80.27,3176.465,10457.54,2459.14,-0.148551,6,0
18/07/2017,215.7,0.14826,1.1554,NA,NA,NA,22.14,9.89,79.14,3187.567,10481.26,2460.61,-0.155273,6,0.8126
19/07/2017,216.32,0.14814,1.1515,NA,NA,NA,22.18,9.79,77.96,3230.976,10506.1,2473.83,-0.162059,6,4.4335
20/07/2017,216.19,0.14822,1.1631,NA,NA,NA,22.32,9.58,76.26,3244.865,10499.36,2473.45,-0.168912,6,0
21/07/2017,215.53,0.14824,1.1663,NA,NA,NA,22.41,9.36,77.86,3237.982,10436.7,2472.54,-0.175833,6,0
24/07/2017,215.09,0.14841,1.1642,NA,NA,NA,22.05,9.43,78.24,3250.599,10461.28,2469.91,-0.197387,5,0
25/07/2017,215.86,0.14812,1.1647,NA,NA,NA,22.27,9.43,79.17,3243.689,10463.15,2477.13,-0.205319,6,0
26/07/2017,216.81,0.14836,1.1734,NA,NA,NA,22.84,9.6,82.34,3247.675,10419.11,2477.83,-0.213687,5,0
27/07/2017,217.72,0.14842,1.1677,NA,NA,NA,22.57,10.11,86.87,3249.781,10508.37,2475.42,-0.222495,5,0
28/07/2017,218.02,0.14852,1.1751,NA,NA,NA,22.91,10.29,87.2,3253.24,10423.05,2472.1,-0.231745,6,0
31/07/2017,218.7,0.14877,1.1842,NA,NA,NA,22.86,10.26,86.76,3273.028,10427.33,2470.3,-0.261612,6,0
01/08/2017,219.37,0.14878,1.1802,NA,NA,NA,22.83,10.09,84.55,3292.638,10437.29,2476.35,-0.271529,13,2.2414
02/08/2017,219.89,0.14885,1.1856,NA,NA,NA,22.77,10.28,86.89,3285.057,10519.27,2477.57,-0.280602,12,0
03/08/2017,220.06,0.14879,1.187,NA,NA,NA,22.7,10.44,87.66,3272.929,10469.88,2472.16,-0.288834,7,23.2011
04/08/2017,220.57,0.14886,1.1773,NA,NA,NA,22.32,10.03,87.39,3262.081,10506.56,2476.83,-0.296226,6,8.4737
07/08/2017,220.85,0.14887,1.1795,NA,NA,NA,22.2,9.93,90.01,3279.457,10579.38,2480.91,-0.314184,9,0
08/08/2017,220.69,0.14919,1.1752,NA,NA,NA,22.25,10.96,98.68,3281.873,10568.97,2474.92,-0.31983,9,0
09/08/2017,220.5,0.14969,1.1759,NA,NA,0.1848,22.6,11.11,106.77,3275.573,10470.38,2474.02,-0.325441,8,0
10/08/2017,218.6,0.15032,1.1772,NA,NA,0.185,23.08,16.04,135.32,3261.75,10329.74,2438.21,-0.331019,7,0
11/08/2017,218.7,0.15014,1.1821,NA,NA,0.1796,23.15,15.51,127.43,3208.542,10329.57,2441.32,-0.336566,8,50.9766
14/08/2017,219.97,0.14991,1.178,NA,NA,0.1684,22.83,12.33,100.6,3237.36,10225.28,2465.84,-0.352649,14,0
15/08/2017,220.16,0.14975,1.1735,NA,NA,0.1565,22.56,12.04,96.71,3251.262,10311.16,2464.61,-0.357319,14,15.6776
16/08/2017,220.47,0.14978,1.1767,NA,NA,0.1561,23.08,11.74,94.82,3246.451,10290.39,2468.11,-0.36158,11,0
17/08/2017,217.81,0.14986,1.1723,NA,NA,0.1581,23.03,15.55,117.77,3268.43,10369.37,2430.01,-0.365435,11,-0.6808
18/08/2017,216.53,0.15001,1.1761,NA,NA,0.1577,22.93,14.26,114.39,3268.724,10321.33,2425.55,-0.368885,11,0
21/08/2017,216.74,0.15018,1.1815,NA,NA,0.1595,23.31,13.19,101.39,3286.906,10326.39,2428.37,-0.376727,10,0
22/08/2017,218.69,0.15006,1.1762,NA,NA,0.1972,23.09,11.35,92.7,3290.226,10392.07,2452.51,-0.378392,10,0.3041
23/08/2017,217.92,0.15007,1.1807,NA,NA,0.2925,23.26,12.25,98.96,3287.705,10406.81,2444.04,-0.379569,10,5.2286
24/08/2017,217.66,0.15024,1.1799,NA,NA,0.2818,23.35,12.23,100.26,3271.512,10488.96,2438.97,-0.380258,9,0
25/08/2017,218.04,0.15045,1.1924,NA,NA,0.2184,23.41,11.28,95.53,3331.522,10515.51,2443.05,-0.38046,9,0
28/08/2017,217.94,0.1511,1.1979,NA,NA,0.1967,24.26,11.32,96.42,3362.652,10525.98,2444.24,-0.375999,8,5.8357
29/08/2017,218.59,0.15127,1.1972,NA,NA,0.2229,24.42,11.7,98.79,3365.226,10496.57,2446.3,-0.369966,10,0
30/08/2017,218.93,0.1515,1.1884,NA,NA,0.2246,24.16,11.22,98.9,3363.626,10569.4,2457.59,-0.361302,10,0.4166
31/08/2017,219.52,0.1516,1.191,NA,NA,0.2429,24.72,10.59,94.86,3360.81,10585.78,2471.65,-0.350002,11,0
01/09/2017,219.92,0.15245,1.186,NA,NA,0.2523,24.78,10.13,93.6,3367.119,10594.82,2476.55,-0.336064,12,0
04/09/2017,219.92,0.15315,1.1896,NA,NA,0.2031,24.78,10.13,93.6,3379.583,10569.87,2476.55,-0.280241,12,12.3573
05/09/2017,217.67,0.15298,1.1914,NA,NA,0.2151,25.31,12.23,102.66,3384.317,10617.84,2457.85,-0.260812,12,0
06/09/2017,218.25,0.15311,1.1917,NA,NA,0.2282,24.92,11.63,99.61,3385.389,10547.86,2465.54,-0.241447,11,0
07/09/2017,218.11,0.15415,1.2023,NA,NA,0.229,25.49,11.55,96.29,3365.497,10538.51,2465.1,-0.22214,10,1.3942
08/09/2017,218.24,0.15394,1.2036,NA,NA,0.2128,25.24,12.12,100.12,3365.243,10609.95,2461.43,-0.202884,10,4.9968
11/09/2017,220.76,0.15312,1.1953,NA,NA,0.221,24.56,10.73,93.66,3376.419,10572.16,2488.11,-0.145462,10,0
12/09/2017,221.42,0.15316,1.1967,NA,NA,0.2194,24.67,10.58,92.39,3379.488,10610.35,2496.48,-0.126544,10,0
13/09/2017,221.76,0.15277,1.1885,NA,NA,0.1926,24.22,10.5,90.89,3384.147,10532.88,2498.37,-0.107744,13,0
14/09/2017,222.32,0.15284,1.1919,NA,NA,0.1805,24.37,10.44,92.09,3371.426,10553.57,2495.62,-0.0890551,17,0
15/09/2017,222.45,0.15285,1.1945,NA,NA,0.1791,24.13,10.17,90.63,3353.619,10580.41,2500.23,-0.0704725,18,2.8208
18/09/2017,223.16,0.15232,1.1954,NA,NA,0.192,23.73,10.15,90.46,3362.859,10631.57,2503.87,-0.0143339,11,0.5859
19/09/2017,223.58,0.15227,1.1994,NA,NA,0.1869,23.85,10.18,91.22,3356.844,10576.14,2506.65,0.00582256,11,6.9506
20/09/2017,223.9,0.15202,1.1892,NA,NA,0.1878,23.5,9.78,90.91,3365.996,10519.17,2508.24,0.0268726,9,0
21/09/2017,223.47,0.15237,1.1941,NA,NA,0.182,23.21,9.67,92.32,3357.812,10578.44,2500.6,0.0488228,9,3.3296
22/09/2017,223.2,0.15186,1.1951,NA,NA,0.1708,23.47,9.59,93.29,3352.529,10449.68,2502.22,0.0716796,8,0
25/09/2017,222.82,0.15123,1.1848,NA,NA,0.1828,23.83,10.21,96.4,3341.549,10335.89,2496.66,0.145475,7,0
26/09/2017,222.69,0.15087,1.1793,NA,NA,0.1852,23.35,10.17,94.81,3343.583,10257.02,2496.84,0.171458,7,30.8091
27/09/2017,223.12,0.15073,1.1745,NA,NA,0.2103,22.99,9.87,95.36,3345.272,10326.68,2507.04,0.198099,7,0
28/09/2017,223.6,0.1504,1.1786,NA,NA,0.1997,23.16,9.55,94.1,3339.642,10296.45,2510.06,0.225406,7,-0.2134
29/09/2017,223.82,0.15075,1.1814,NA,NA,0.1982,22.96,9.51,93.14,3348.943,10329.94,2519.36,0.253386,7,0
02/10/2017,225.24,0.15008,1.1733,NA,NA,0.203,23.05,9.45,92.48,3348.943,10465.16,2529.12,0.339223,7,0
03/10/2017,226.24,0.15036,1.1744,NA,NA,0.1989,23.28,9.51,91.59,3348.943,10469.35,2534.58,0.365515,7,0
04/10/2017,226.41,0.15073,1.1759,NA,NA,0.2051,23.42,9.63,92.12,3348.943,10469.35,2537.74,0.390289,7,0
05/10/2017,227.64,0.15057,1.1711,NA,NA,0.2288,23.22,9.19,91.79,3348.943,10518.27,2552.07,0.413551,6,0.8016
06/10/2017,227.55,0.15064,1.173,NA,NA,0.2404,23.59,9.65,97.09,3348.943,10532.81,2549.33,0.435309,6,0
09/10/2017,227.53,0.15104,1.174,NA,NA,0.2743,23.74,10.33,101.83,3374.378,10532.81,2544.73,0.491227,8,0
10/10/2017,228.26,0.15197,1.1808,NA,NA,0.2569,23.57,10.08,97.33,3382.988,10532.81,2550.64,0.506239,9,0
11/10/2017,228.61,0.15214,1.1859,NA,NA,0.2606,23.8,9.85,99.22,3388.284,10641.19,2555.24,0.51938,8,153.6839
12/10/2017,228.33,0.152,1.183,NA,NA,0.2585,23.72,9.91,97.77,3386.1,10711.44,2550.93,0.530655,15,0
13/10/2017,228.73,0.15215,1.182,NA,NA,0.2509,23.84,9.61,97.8,3390.523,10724.09,2553.17,0.540065,18,-0.4622
16/10/2017,229.45,0.15178,1.1796,NA,NA,0.2902,23.46,9.91,97.65,3378.47,10774.21,2557.64,0.558146,12,0
17/10/2017,229.85,0.15155,1.1766,NA,NA,0.2539,23.42,10.31,98.74,3372.041,10723.15,2559.36,0.562139,11,0
18/10/2017,231.46,0.15136,1.1787,NA,NA,0.2168,23.33,10.07,94.34,3381.794,10720.28,2561.26,0.565284,11,0
19/10/2017,231.65,0.15154,1.1852,NA,NA,0.2073,23.44,10.05,93.33,3370.172,10760.29,2562.1,0.567583,11,0
20/10/2017,233.13,0.1511,1.1784,NA,NA,0.2143,23.23,9.97,90.53,3378.648,10728.88,2575.21,0.569037,13,0
23/10/2017,232.65,0.15098,1.1749,NA,NA,0.1872,23.14,11.07,97.09,3380.699,10735.21,2564.98,0.568069,14,0.4404
24/10/2017,234.29,0.15076,1.1761,NA,NA,0.2127,22.95,11.16,98.43,3388.248,10743.78,2569.13,0.565623,15,0
25/10/2017,233.16,0.1506,1.1813,NA,NA,0.1994,22.83,11.23,100.16,3396.898,10750.57,2557.15,0.562072,13,0
26/10/2017,233.85,0.1505,1.1651,NA,NA,0.2034,22.43,11.3,97.73,3407.567,10734.76,2560.4,0.557414,13,0
27/10/2017,234.17,0.15056,1.1608,NA,NA,0.2006,22.57,9.8,92.78,3416.813,10709.11,2581.07,0.551648,11,2.6847
30/10/2017,233.33,0.15075,1.1651,NA,NA,0.2026,22.76,10.5,95.19,3390.337,10756.87,2572.83,0.527987,12,0
31/10/2017,233.63,0.15082,1.1646,NA,NA,0.2009,22.48,10.18,92.01,3393.342,10793.8,2575.26,0.518377,14,0
01/11/2017,234.19,0.15131,1.1619,NA,NA,0.1978,22.48,10.2,92,3395.913,10806.36,2579.36,0.507953,17,0
02/11/2017,234.96,0.15141,1.1658,NA,NA,0.1907,22.58,9.93,91.48,3383.309,10788.51,2579.85,0.49793,24,0
03/11/2017,235.18,0.15089,1.1608,NA,NA,0.2083,22.43,9.14,89.68,3371.744,10800.77,2587.84,0.488304,22,0
06/11/2017,235.41,0.1512,1.161,NA,NA,0.203,22.91,9.4,91.25,3388.174,10786.19,2591.13,0.461741,17,0
07/11/2017,235.42,0.15075,1.1587,NA,NA,0.2018,22.73,9.89,93.45,3413.575,10840.34,2590.64,0.453593,16,-0.1531
08/11/2017,235.46,0.15102,1.1595,NA,NA,0.2103,22.89,9.78,97.74,3415.46,10818.99,2594.38,0.445785,18,0
09/11/2017,234.72,0.15058,1.1642,NA,NA,0.2175,22.81,10.5,98.82,3427.795,10743.27,2584.62,0.438317,16,4.9361
10/11/2017,234.43,0.15061,1.1665,NA,NA,0.2073,22.52,11.29,104.76,3432.673,10732.67,2582.3,0.431185,20,0
13/11/2017,234.66,0.15057,1.1667,NA,NA,0.1993,22.56,11.5,106.3,3447.836,10683.92,2584.84,0.411168,21,0
14/11/2017,234.28,0.15085,1.1798,NA,NA,0.2035,22.59,11.59,103.18,3429.548,10687.18,2578.87,0.404119,17,0
15/11/2017,232.96,0.15095,1.1791,NA,NA,0.207,22.65,13.13,106.27,3402.524,10630.65,2564.62,0.396776,17,0
16/11/2017,234.91,0.15106,1.177,NA,NA,0.2445,22.6,11.76,100.15,3399.25,10625.04,2585.64,0.389135,17,0
17/11/2017,233.39,0.15099,1.179,NA,NA,0.228,22.79,11.43,97.12,3382.907,10701.64,2578.85,0.381195,20,0
20/11/2017,234.15,0.15068,1.1733,NA,NA,0.2411,22.54,10.65,93.76,3392.399,10664.55,2582.14,0.355756,19,0
21/11/2017,235.73,0.15089,1.1738,NA,NA,0.2366,22.72,9.73,89.27,3410.498,10779.24,2599.03,0.347002,20,16.4721
22/11/2017,235.17,0.15144,1.1822,NA,NA,0.2344,22.92,9.88,86.42,3430.464,10822.59,2597.08,0.33814,17,0
23/11/2017,235.17,0.15196,1.1851,NA,NA,0.242,22.92,9.88,86.42,3351.918,10854.57,2597.08,0.329168,16,0
24/11/2017,235.47,0.1519,1.1933,NA,NA,0.2376,22.83,9.67,86.32,3353.821,10854.09,2602.42,0.320082,15,0
27/11/2017,235.73,0.15166,1.1898,NA,NA,0.2466,23.05,9.87,86.58,3322.23,10750.93,2601.42,0.292152,33,0
28/11/2017,238.34,0.15145,1.184,NA,NA,0.262,22.93,10.03,85.73,3333.657,10707.07,2627.04,0.282651,39,0
29/11/2017,239.42,0.15137,1.1847,NA,NA,0.2628,22.5,10.7,89.57,3337.862,10713.55,2626.07,0.273055,61,12.3496
30/11/2017,242.84,0.15143,1.1904,NA,NA,0.2234,22.47,11.28,89.94,3317.188,10560.44,2647.58,0.263362,50,0.5256
01/12/2017,242.45,0.15168,1.1896,NA,NA,0.2435,22.49,11.43,95.03,3317.617,10600.37,2642.22,0.253568,38,-0.0591
04/12/2017,243.11,0.15135,1.1866,NA,NA,0.2424,22.2,11.68,97.57,3309.618,10651.11,2639.44,0.221204,34,0
05/12/2017,242.01,0.15125,1.1826,NA,NA,0.2392,21.97,11.33,97.95,3303.675,10566.85,2629.57,0.208802,34,0
06/12/2017,241.62,0.15124,1.1796,NA,NA,0.2306,21.69,11.02,98.17,3293.965,10393.92,2629.27,0.19551,48,0
07/12/2017,242.36,0.15117,1.1773,NA,NA,0.21,21.58,10.16,95.83,3272.054,10355.76,2636.98,0.181324,97,0
08/12/2017,243.62,0.15111,1.1773,NA,NA,0.2283,21.68,9.58,91.89,3289.992,10398.62,2651.5,0.16624,88,1.1038
11/12/2017,244.17,0.15124,1.1769,NA,NA,0.2421,21.51,9.34,92.06,3322.196,10473.09,2659.99,0.116725,62,0
12/12/2017,245.44,0.15105,1.1742,NA,NA,0.277,21.42,9.92,93.27,3280.813,10443.28,2664.11,0.100345,60,0
13/12/2017,246.3,0.15134,1.1826,NA,NA,0.4703,22.16,10.18,95.56,3303.037,10470.7,2662.85,0.0842147,54,0
14/12/2017,245.57,0.15144,1.1778,NA,NA,0.6636,22.07,10.49,96.07,3292.438,10538.01,2652.01,0.0683291,46,0
15/12/2017,246.25,0.15141,1.1749,NA,NA,0.7936,21.99,9.42,92.2,3266.137,10491.44,2675.81,0.0526833,42,0
18/12/2017,247.79,0.15126,1.1782,NA,NA,0.7176,22.16,9.53,90.64,3267.923,10506.52,2690.16,0.00678771,46,0.1531
19/12/2017,247.4,0.15148,1.184,NA,NA,0.7576,22.13,10.03,93.58,3296.538,10467.34,2681.47,-0.00864525,51,0
20/12/2017,247.07,0.15231,1.1871,NA,NA,0.7083,22.5,9.72,92.86,3287.606,10504.52,2679.25,-0.0242115,69,37.6963
21/12/2017,247.66,0.15221,1.1874,NA,NA,0.9707,22.63,9.62,92.21,3300.059,10488.97,2684.57,-0.0399158,51,1.8994
22/12/2017,247.4,0.1523,1.1862,NA,NA,0.8667,22.89,9.9,94.9,3297.063,10537.27,2683.34,-0.055763,100,0
25/12/2017,247.4,0.15291,1.187,NA,NA,0.9659,22.89,9.9,94.9,3280.461,10522.49,2683.34,-0.10466,41,0
26/12/2017,247.25,0.15281,1.1858,NA,NA,0.9898,23.2,10.25,97.56,3306.125,10421.91,2680.5,-0.122028,40,0.7269
27/12/2017,247.48,0.15251,1.1888,NA,NA,1.1285,23.16,10.47,97.08,3275.783,10486.67,2682.62,-0.140014,39,0
28/12/2017,248.13,0.15302,1.1943,NA,NA,1.2501,23.2,10.18,97.25,3296.385,10567.64,2687.54,-0.158623,38,0
29/12/2017,247.38,0.15356,1.2005,NA,NA,1.6155,23.24,11.04,100.76,3307.172,10642.86,2673.61,-0.177861,33,0
01/01/2018,247.38,0.15369,1.2012,NA,NA,1.8978,23.24,11.04,100.76,3307.172,10642.86,2673.61,-0.23912,44,22.0557
02/01/2018,248.02,0.15392,1.2059,NA,NA,2.1135,23.82,9.77,97.36,3348.326,10710.73,2695.81,-0.258046,54,0
03/01/2018,248.95,0.15378,1.2015,NA,NA,2.5889,23.57,9.15,94.4,3369.108,10801.57,2713.06,-0.275033,54,0.5106
04/01/2018,250.6,0.154,1.2068,NA,NA,3.0427,23.72,9.22,94.21,3385.71,10848.63,2723.99,-0.290087,51,-0.4767
05/01/2018,252.72,0.15411,1.2029,NA,NA,2.5882,23.67,9.22,93.1,3391.75,10879.8,2743.15,-0.303212,50,0
08/01/2018,252.59,0.15384,1.1967,NA,NA,2.2761,23.42,9.52,93.97,3409.479,10915.75,2747.71,-0.332477,51,0.424
09/01/2018,253.82,0.15297,1.1937,NA,NA,2.2876,23.11,10.08,94.74,3413.899,10914.89,2751.29,-0.340777,49,0
10/01/2018,253.62,0.15364,1.1948,NA,NA,1.8919,23.25,9.82,93.7,3421.834,10831.09,2748.23,-0.348592,48,0
11/01/2018,255.61,0.15394,1.2032,NA,NA,2.1421,23.38,9.88,92.24,3425.345,10810.06,2767.56,-0.355924,58,0
12/01/2018,257.91,0.155,1.2202,NA,NA,1.9979,24.01,10.16,92.22,3428.941,10883.96,2786.24,-0.362775,46,0
15/01/2018,257.91,0.15533,1.2264,NA,NA,1.8091,24.01,10.16,92.22,3410.488,10956.31,2786.24,-0.379126,37,0
16/01/2018,257.81,0.15508,1.226,NA,NA,1.3589,24.37,11.66,106.49,3436.594,10986.11,2776.42,-0.381396,74,0
17/01/2018,261.08,0.15544,1.2186,NA,NA,0.9146,23.94,11.91,102.63,3444.671,11004.8,2802.56,-0.381855,100,0
18/01/2018,260.16,0.15573,1.2238,NA,NA,1.6247,23.61,12.22,103.68,3474.754,11071.57,2798.03,-0.380502,70,22.7807
19/01/2018,260.54,0.15611,1.2222,NA,NA,1.5926,23.65,11.27,101.62,3487.864,11150.85,2810.3,-0.377336,49,0
22/01/2018,261.98,0.15613,1.2262,NA,NA,1.1902,23.71,11.03,99.68,3501.362,11231.46,2832.97,-0.357259,45,0
23/01/2018,261.87,0.15614,1.2299,NA,NA,1.3302,24.1,11.1,98.59,3546.505,11253.11,2839.13,-0.347435,44,1.7581
24/01/2018,262.57,0.15702,1.2408,NA,NA,1.338,24.6,11.47,99.77,3559.465,11152.16,2837.54,-0.336091,40,0
25/01/2018,263.75,0.1581,1.2396,NA,NA,1.2991,24.13,11.58,101.78,3548.307,11165.95,2839.25,-0.323223,38,0
26/01/2018,265.91,0.15833,1.2427,NA,NA,1.2174,24.35,11.08,98.65,3558.129,11147.1,2872.87,-0.308828,40,-0.4404
29/01/2018,264.16,0.1578,1.2383,NA,NA,1.286,23.68,13.84,110.01,3523.001,11221.81,2853.53,-0.25669,31,38.9084
30/01/2018,260.62,0.15813,1.2402,NA,NA,1.1659,23.45,14.79,113.48,3488.009,11076.78,2822.43,-0.236652,36,0
31/01/2018,261.44,0.15902,1.2414,NA,NA,1.0972,23.75,13.54,108.41,3480.833,11103.79,2823.81,-0.215318,38,0
01/02/2018,261.62,0.15865,1.251,NA,NA,0.9953,23.7,13.47,105.77,3446.98,11160.25,2821.98,-0.192681,47,0
02/02/2018,254.93,0.15863,1.2463,NA,NA,0.8928,22.91,17.31,125.51,3462.081,11126.23,2762.13,-0.171158,65,0
05/02/2018,243.27,0.15901,1.2367,NA,NA,0.7098,22.71,37.32,177.34,3487.497,10946.25,2648.94,-0.112759,65,0.34
06/02/2018,248.96,0.15912,1.2377,NA,NA,0.7172,22.11,29.98,161.12,3370.652,10404,2695.14,-0.0947323,82,0
07/02/2018,248.76,0.15951,1.2264,NA,NA,0.7799,21.8,27.73,159.03,3309.26,10551.54,2681.66,-0.0773407,52,0
08/02/2018,238.67,0.15804,1.2247,NA,NA,0.7523,21.68,33.46,180.61,3262.05,10528.52,2581,-0.0605792,42,0
09/02/2018,242.03,0.15901,1.2252,NA,NA,0.8833,21.68,29.06,167.28,3129.851,10371.75,2619.55,-0.0444427,37,1.8562
12/02/2018,246.17,0.15786,1.2292,NA,NA,1.0258,21.97,25.61,140.8,3154.125,10421.09,2656,-3.41E-05,31,0
13/02/2018,246.57,0.15769,1.2352,NA,NA,0.9842,22,24.97,136.58,3184.959,10421.09,2662.94,0.0130516,27,0
14/02/2018,249.3,0.15753,1.2451,NA,NA,1.0413,23.01,19.26,124.49,3199.159,10421.09,2698.63,0.0252357,29,4.1732
15/02/2018,252.5,0.15752,1.2506,NA,NA,1.1025,22.99,19.13,122.76,3199.159,10421.09,2731.2,0.036522,30,0
16/02/2018,251.96,0.15758,1.2406,NA,NA,1.1087,22.51,19.46,121.2,3199.159,10421.09,2732.22,0.046914,28,0
19/02/2018,251.96,0.15753,1.2407,NA,NA,1.1248,22.51,19.46,121.2,3199.159,10421.09,2732.22,0.0728857,25,0
