Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Output Value,Output Volume,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
2018-01-22,536.99,505440,462,1071050,153787570563,187,217662,2227847638504,0.0307721,172,20.9021,18652943.303091697,4.33164,98.67,21.74,30742950.12,2681.75336341,12820781810.0,1118375.90753483,86.3095,294417746,4.86988019,3946434.49,344.25336341,1366,55827.09,1164,0.2497,2862.5,0.0665192,13.9232,55.2664
2018-01-23,550.445,505607,509,1078088,153967611258,167,250250,2227847638504,0.0203273,175,21.5648,18921900.07675799,4.33343,80.79,20.76,26222010.26,2402.51725095,16910837787.46,1549407.505821,88.5158,294667996,6.05120158,3438221.13,315.01725095,1187,66045.17,1499,0.2504,2732.96,0.0921352,13.8637,55.2841
2018-01-24,551.768,505784,490,1069566,154156924365,177,266259,2227847638504,0.0191031,153,24.1601,19206677.83711053,4.3351,76.82,21.18,27768344.29,2502.326689,16832825129.27,1516879.33319647,85.9983,294934255,5.63645555,3216209.67,289.826689,1133,62547.8,1504,0.2512,2787.57,0.090188,13.8351,55.2756
2018-01-25,544.156,505960,491,1074956,154346116581,176,251804,2227847638504,0.0184929,147,24.0905,19349066.717286803,4.33669,83.46,21.73,28121024.44,2477.62329857,17035941203.12,1500963.98265361,81.3313,295186059,5.58286299,3151024.44,277.62329857,1111,63365.49,1431,0.252,2860.2,0.0892295,13.8112,55.2403
2018-01-26,546.772,506118,537,1105547,154520793076,158,238617,2603077300219,0.0163418,129,22.5735,19532771.529819906,4.3364,89.5,22.05,25260793.44,2199.48640539,15774065890.46,1373466.1014989,91.0811,295424676,5.29415362,2578194.94,224.48640539,1024,60802.61,1510,0.2527,2902.22,0.0816386,13.7772,55.2011
2018-01-27,550.423,506273,555,1044745,154682728516,155,219006,2603077300219,0.0121327,126,20.5418,19787587.23250274,4.33467,96.79,21.79,24245867.31,2141.75700944,19056097316.85,1683319.0363414,101.938,295643682,6.96557732,2312301.69,204.25700944,1016,78854.17,1413,0.2533,2867.5,0.100041,13.7913,55.167
2018-01-28,555.163,506430,537,1032040,154844758841,157,192552,2603077300219,0.0124053,104,20.6739,19873701.44382448,4.33455,113.53,22.29,24610810.76,2130.3487012,15629026426.2,1352871.97434655,101.95,295836234,5.9790644,1939068.76,167.8487012,1298,69073.02,1226,0.254,2934.33,0.0803927,13.7705,55.1381
2018-01-29,558.155,506588,549,1025466,155006782530,158,213856,2603077300219,0.00485927,95,18.7812,19835912.442750048,4.33329,103.92,22.9,25219635.95,2128.96155049,37531083102.99,3168254.80905713,100.277,296050090,12.54113627,1823825.45,153.96155049,1214,148562.05,1354,0.2545,3014.8,0.188233,13.8506,55.2457
2018-01-30,557.613,506736,581,1012350,155156610322,148,230161,2603077300219,0.0076623,96,18.6561,19929686.49759973,4.33311,92.78,22.16,22836389.67,1994.44277099,21582863520.02,1884964.60003259,101.134,296280251,7.57702355,1653871.17,144.44277099,913,86757.0,1555,0.2547,2916.32,0.111981,13.8431,55.2696
2018-01-31,569.543,506903,519,996176,155322971783,167,239721,2603077300219,0.00685246,98,18.484,20216478.373408657,4.33433,80.85,20.22,23460851.52,2250.17806227,24750250285.61,2373846.92492719,103.265,296519972,8.15980128,1696117.27,162.67806227,1053,85075.88,1435,0.2553,2661.81,0.141006,13.8525,55.316
2018-02-01,524.149,507020,737,1051847,155446037934,117,208477,2603077300219,0.00866389,135,12.4314,19594807.846899163,4.32788,92.74,19.94,16751024.09,1628.90186562,19749418707.56,1920471.53656481,103.343,296728449,8.60234057,1711215.22,166.40186562,876,88463.29,1782,0.2553,2625.41,0.114067,13.8327,55.3208
2018-02-02,524.217,507180,538,1053140,155614540374,160,252658,2603077300219,0.0103878,127,12.0633,19631779.18245935,4.32758,67.86,17.99,20502277.45,2213.44974197,19030826578.77,2054590.19332263,100.506,296981107,8.0335736,1977097.45,213.44974197,936,74411.7,1579,0.2557,2368.44,0.122021,13.7728,55.3129
2018-02-03,543.856,507348,516,1022506,155786321426,168,237907,2603077300219,0.0185539,159,12.3487,19872092.863600563,4.32856,70.13,17.47,21287935.16,2373.10463807,13201707292.77,1471680.20654073,93.7722,297219014,5.9848777,2449885.16,273.10463807,1026,53687.35,1416,0.2563,2299.14,0.0873986,13.5024,55.2811
2018-02-04,542.883,507506,541,995891,155943672189,158,190991,2603077300219,0.0161405,91,9.61006,19890578.531380657,4.32916,90.66,17.87,19362493.36,2117.44781508,8068955580.57,882406.62235835,96.5226,297410005,4.63737516,1302579.86,142.44781508,1437,42405.36,1209,0.2573,2352.82,0.052396,13.2016,55.1849
2018-02-05,552.586,507684,484,988244,156119579699,178,172799,2603077300219,0.0114986,63,8.61713,20260291.88698253,4.33009,95.01,16.88,20090762.08,2336.55081445,8340647417.82,970015.2954911,103.074,297582804,5.12800864,959166.33,111.55081445,2473,44093.03,971,0.2585,2222.7,0.0575878,13.0981,55.1103
2018-02-06,580.556,507869,463,1106470,156324276643,185,221606,2603077300219,0.00944591,87,10.6879,20944261.59484599,4.33432,65.15,15.25,19214302.87,2489.70558783,14476682118.1,1875825.34734089,106.093,297804410,7.64338242,1367584.12,177.20558783,2136,58987.8,1198,0.26,2006.55,0.111346,12.9882,55.1049
2018-02-07,582.355,508039,505,1067332,156505723101,170,245205,2874674234416,0.00852729,90,11.0426,21327603.83547446,4.33528,55.92,14.65,16909139.17,2288.03034995,14127988797.08,1911703.89094277,112.453,298049615,7.20145829,1204836.67,163.03034995,1219,53220.65,1442,0.2609,1928.12,0.113461,12.8565,55.1124
2018-02-08,628.099,508180,612,1070469,156656659244,141,207813,2874674234416,0.0106831,80,13.9239,22043211.73547691,4.33441,71.14,15.63,14802440.54,1882.92437808,8860723524.63,1127116.32196165,118.907,298257428,5.13061953,946705.41,120.42437808,1182,40333.9,1474,0.2617,2057.33,0.0668894,12.788,55.0525
2018-02-09,602.826,508311,657,1049296,156794117071,131,177600,2874674234416,0.00746476,65,11.4015,21759791.876235098,4.3309,89.01,16.57,14334493.96,1727.30968325,9983595620.19,1203025.47376967,117.497,298435028,6.41312683,745307.21,89.80968325,1404,53220.87,1356,0.2627,2180.08,0.071385,12.7211,55.0039
2018-02-10,586.014,508446,637,1076082,156939388194,135,178980,2874674234416,0.00802169,63,8.19987,21410144.292632632,4.32948,90.54,17.05,15145657.18,1779.27776842,9738249355.1,1144027.64898834,126.837,298614008,6.50728039,781235.31,91.77776842,1418,55391.6,1326,0.2636,2243.83,0.0678778,12.6854,54.8713
2018-02-11,589.277,508589,606,1033401,157087164513,143,176448,2874674234416,0.00545705,56,7.72361,21408668.62259129,4.32932,93.6,17.45,16207131.52,1870.47161526,13173545383.83,1520364.2102904,144.42,298790456,7.97707466,718926.64,82.97161526,1681,69119.2,1234,0.2649,2295.29,0.0901948,12.6493,54.7975
2018-02-12,595.337,508740,571,1002464,157238536526,151,148022,2874674234416,0.00448086,41,6.88087,21200794.83270828,4.32971,106.55,16.53,15899534.24,1949.80565643,11338080706.87,1390421.47778338,142.481,298938478,7.95586449,508066.49,62.30565643,1905,64875.46,980,0.2666,2173.97,0.082476,12.4697,54.7893
2018-02-13,569.31,508906,518,1042310,157411559970,166,185815,2874674234416,0.00418374,40,6.22213,21169737.43541496,4.32939,88.54,17.7,18589225.52,2144.39268325,14377657260.02,1658559.8470859,152.802,299124293,7.68181255,601548.52,69.39268325,1685,66591.79,1119,0.2685,2327.56,0.0983689,12.3381,54.8264
2018-02-14,554.274,509070,513,1037702,157581743129,164,188463,2874674234416,0.00495724,42,4.10938,21047251.00859482,4.32844,87.58,17.9,18464061.25,2120.69221437,12415375356.66,1425969.59057122,151.728,299312756,6.33786408,615490.25,70.69221437,1638,55181.37,1149,0.2702,2352.53,0.0845643,12.2189,54.8097
2018-02-15,582.844,509249,479,1015979,157763603347,179,197914,2874674234416,0.00420754,35,11.3713,21822998.37845573,4.33107,88.08,19.13,21244065.2,2300.93169877,13918527653.26,1507507.21105035,164.349,299510670,6.96232821,585652.82,63.43169877,1746,64281.85,1106,0.2723,2514.09,0.0893872,12.0814,54.7772
2018-02-16,594.572,509380,642,1062490,157902789535,131,196034,2874674234416,0.00452786,46,11.1616,21822998.37845573,4.32901,96.27,20.75,16989589.88,1701.00018795,14006856035.38,1402368.44567231,150.529,299706704,6.70296344,634239.88,63.50018795,1215,66949.2,1496,0.2729,2725.73,0.0831453,11.9369,54.7514
2018-02-17,606.171,509537,536,989433,158058130479,157,185330,2874674234416,0.00538208,37,12.0774,22272115.276796263,4.32897,104.16,21.23,20544812.47,2020.28390098,10917505994.83,1073578.14226891,140.692,299892034,5.18814602,587620.09,57.78390098,1397,52759.66,1180,0.2743,2789.43,0.0636447,11.8423,54.6269
2018-02-18,597.682,509686,578,966532,158202143816,149,172164,2874674234416,0.00328669,33,12.589,22394601.703616407,4.32831,123.3,23.32,21233813.1,1910.35220473,16182440399.52,1455893.03944429,123.309,300064198,9.17339596,531883.48,47.85220473,1542,101963.49,1155,0.2756,3063.33,0.086298,11.5964,54.5627
2018-02-19,604.739,509848,527,973776,158359895475,162,160487,2874674234416,0.00270206,28,11.6428,22619160.15278667,4.33003,128.43,22.66,22208335.18,2069.85614147,17811122936.91,1660028.17833512,118.17,300224685,9.91085959,481279.93,44.85614147,1676,106337.68,991,0.2774,2976.34,0.0983858,11.4515,54.5791
2018-02-20,607.799,510010,529,1011015,158523679971,162,191795,2874674234416,0.0028527,32,7.60705,22537502.534906574,4.33062,109.29,23.52,23000714.41,2077.03899365,20200231968.35,1824146.36063056,108.61,300416480,9.03481688,576269.41,52.03899365,1731,100049.76,1184,0.2789,3088.48,0.1081,11.34,54.5992
2018-02-21,613.976,510151,603,1008594,158665891697,141,194146,3007383866430,0.00414857,36,4.09446,22200854.296977583,4.33039,112.93,24.7,21023542.28,1813.23718511,14179497250.27,1222952.40927286,106.233,300610626,5.57330673,588271.28,50.73718511,1315,64619.59,1377,0.2797,3242.98,0.0724662,11.2064,54.5725
2018-02-22,609.058,510320,510,988705,158832982920,169,208499,3007383866430,0.00300524,24,0.511585,22155981.44351837,4.33232,95.89,22.71,22900008.41,2153.3897929,14468903732.2,1360575.46567696,104.894,300819125,5.70866764,434838.41,40.8897929,1363,60708.26,1234,0.2804,2981.89,0.08061,11.0818,54.5416
2018-02-23,621.427,510469,576,918127,158969783882,149,182861,3007383866430,0.00251435,27,4.15478,22663863.2535345,4.33174,104.23,21.44,19050344.54,1899.48605498,14752562135.36,1470959.54071736,113.397,301001986,7.25803674,370940.91,36.98605498,1144,72792.37,1227,0.2807,2815.2,0.0871399,11.0118,54.4619
2018-02-24,607.073,510617,581,1005774,159118638439,148,180881,3007383866430,0.00792324,52,5.64905,22619613.70977571,4.33004,105.57,21.55,19356685.58,1928.10460372,9895546664.85,985687.81319388,109.538,301182867,8.23572534,784110.08,78.10460372,1778,82680.34,1222,0.2819,2830.06,0.0583891,10.8979,54.3259
2018-02-25,597.867,510762,595,1014177,159265694046,145,153266,3007383866430,0.0126161,63,5.91321,22674608.88911424,4.32778,125.52,21.53,19000768.28,1904.65180174,7285834381.68,730337.70934626,111.749,301336133,6.14256039,919304.53,92.15180174,2193,61278.06,1057,0.2833,2826.2,0.0432603,10.82,54.2522
2018-02-26,579.671,510933,503,699013,159385225315,171,144116,3007383866430,0.00689124,34,8.57845,23019494.586754017,4.32664,129.84,20.86,21031124.01,2178.64154587,5762755030.77,596971.3042529,116.373,301480249,3.64566768,397152.51,41.14154587,1223,35192.8,843,0.2838,2739.61,0.0353541,10.7078,54.2093
2018-02-27,573.426,511074,611,1012542,159527993705,141,192140,3007383866430,0.00547108,33,7.34037,22723675.15776508,4.32593,100.23,22.04,18411958.41,1809.40460191,8723343189.33,857272.04903125,117.352,301672389,4.07960471,477287.16,46.90460191,1068,41512.83,1363,0.2844,2893.97,0.0507637,10.5856,54.1837
2018-02-28,576.045,511234,539,1009827,159689566043,160,215529,3007383866430,0.00537008,31,9.893,23129455.071296595,4.32596,92.78,23.15,21862125.73,2049.92918084,9915247377.01,929715.39857261,116.657,301887918,4.07477231,532485.73,49.92918084,1214,43456.71,1347,0.285,3039.47,0.0550469,10.4484,54.122
2018-03-01,563.662,511389,557,1058861,159853689505,155,190336,3007383866430,0.00369069,32,4.61651,22830459.345536526,4.32633,104.71,22.92,20940258.82,1990.10460963,14997053770.85,1425278.74623495,112.34,302078254,7.00128948,553515.7,52.60460963,1461,73668.9,1228,0.286,3009.35,0.0843773,10.3728,54.0855
2018-03-02,569.332,511554,523,1070326,160030293278,165,236865,3007383866430,0.00396017,29,6.18233,23172168.746405177,4.32642,84.57,23.51,22761877.39,2114.29215931,14079144859.5,1307775.50033829,109.191,302315119,5.10173974,557579.89,51.79215931,1161,54923.9,1436,0.2866,3085.46,0.0774118,10.3124,54.0078
2018-03-03,577.423,511710,542,859638,160164396750,156,193043,3007383866430,0.00422778,31,4.80829,23343023.446839493,4.3263,106.15,23.65,21569340.42,1991.38429133,10601957179.98,978823.20822828,109.827,302508162,4.89782316,448246.92,41.38429133,1024,53049.94,1237,0.2867,3105.34,0.0579334,10.2431,53.8943
2018-03-04,618.04,511890,475,977348,160340319417,180,180012,3007383866430,0.00499646,22,7.57286,24090512.761239663,4.32957,119.67,24.91,25912010.48,2288.76177813,8782547182.5,775746.76497872,112.347,302688174,4.03842573,438837.98,38.76177813,1681,45720.67,1000,0.2888,3269.62,0.0459082,10.1782,53.6661
2018-03-05,619.739,512038,583,1001249,160488504337,148,154995,3007383866430,0.00543144,22,4.33325,23599305.49749098,4.32915,141.61,25.23,21443825.01,1882.2838815,6771172980.63,594356.17278416,106.105,302843169,3.75012708,367792.51,32.2838815,1904,42723.14,1047,0.2906,3310.65,0.0351699,10.0536,53.5802
2018-03-06,630.991,512187,579,1017820,160640159546,149,205925,3290605988755,0.00483374,30,6.79907,24069842.792469863,4.32922,104.39,25.39,21794310.12,1908.07757579,10769452334.9,942858.49792478,106.421,303049094,4.37980546,520593.0,45.57757579,1223,50026.71,1382,0.2917,3331.84,0.0557854,9.92997,53.5556
2018-03-07,633.09,512343,554,1018661,160799070695,156,208934,3290605988755,0.00392163,23,9.44704,24298177.084863115,4.32894,99.44,24.7,21965216.63,1987.29344728,10510481238.12,950931.23101713,100.32,303258028,4.46351339,412198.13,37.29344728,1475,49334.45,1339,0.2931,3239.58,0.0562561,9.77582,53.4942
2018-03-08,640.8,512500,538,1026472,160960226814,157,212990,3290605988755,0.00371075,21,11.2867,24656663.69516294,4.32962,90.12,22.96,20424408.01,1997.05376007,9523087564.1,931146.58790637,101.288,303471018,4.150131,353390.63,34.55376007,1312,42444.51,1357,0.2945,3011.93,0.0550791,9.62717,53.4192
2018-03-09,650.279,512662,533,1017122,161125000524,162,190041,3290605988755,0.00356688,21,9.94782,24918422.580595493,4.33021,95.76,21.72,19786347.15,2059.60606843,9320298309.79,970171.13914376,103.227,303661059,4.80777099,332455.65,34.60606843,1735,46187.58,1173,0.2965,2848.43,0.0573805,9.53533,53.3089
2018-03-10,649.001,512808,585,1026402,161274855277,146,202325,3290605988755,0.00290596,24,10.5169,24998502.92185464,4.32891,86.41,21.03,17258959.84,1860.46128841,11320009602.26,1220261.23509959,97.0387,303863384,5.82613829,328964.09,35.46128841,1220,54047.4,1386,0.2973,2757.97,0.0721638,9.43662,53.0396
2018-03-11,619.844,512948,611,1016833,161417211839,140,149645,3290605988755,0.00688607,31,7.72318,24425810.38100005,4.32772,118.26,20.91,16437150.33,1794.81317464,5959525534.95,650735.36055897,89.99,304013029,5.26872899,410405.33,44.81317464,2095,48251.76,1069,0.2993,2741.03,0.0384807,9.35915,52.9209
2018-03-12,626.456,513101,555,1011055,161571903279,153,157387,3290605988755,0.00463244,23,7.90994,24840322.33363941,4.32705,119.5,22.49,19037123.61,1947.73706153,7434315078.17,760623.88959344,90.247,304170416,4.86375711,344405.98,35.23706153,1845,47538.22,1029,0.3016,2947.83,0.0449728,9.23657,52.861
2018-03-13,632.554,513262,530,931086,161721808203,161,185391,3290605988755,0.00309683,22,10.5488,25120739.895260923,4.3278,96.63,21.82,19301562.58,2045.23769198,9976202080.1,1057101.17703986,91.5182,304355807,6.27918297,308956.08,32.73769198,1265,59258.66,1151,0.3031,2860.45,0.062494,9.10767,52.8483
2018-03-14,631.822,513420,542,902700,161864434753,158,199359,3290605988755,0.00397434,43,8.81137,25167476.15553117,4.32744,88.06,21.58,18950008.38,2036.77022996,14459874165.66,1554165.07673197,92.2056,304555166,9.2960636,574707.13,61.77022996,1120,86490.11,1262,0.3039,2827.47,0.0918696,9.00688,52.8078
2018-03-15,622.988,513564,594,753239,161972901232,144,193233,3290605988755,0.00348727,34,8.90578,24863690.463774536,4.32712,83.62,19.81,15689014.75,1836.79209101,9011343317.86,1055003.41482792,84.6287,304748399,5.31891638,314260.75,36.79209101,623,45431.68,1342,0.3039,2595.77,0.0623563,8.89203,52.7075
2018-03-16,607.392,513708,603,751658,162081139916,144,201231,3290605988755,0.00188072,33,5.48458,24443064.121342253,4.32591,78.28,19.36,15339822.85,1836.09962604,16035984151.49,1919426.63135184,79.5471,304949630,9.60876983,301596.85,36.09962604,610,80277.14,1397,0.3037,2537.28,0.113434,8.84382,52.6782
2018-03-17,612.137,513864,551,690361,162188836215,156,188412,3290605988755,0.00283089,28,5.71358,24676745.42269352,4.32555,85.77,19.73,16876833.21,1979.72433615,8950834861.96,1049971.00965671,81.716,305138042,6.11859687,253395.21,29.72433615,681,52160.06,1208,0.3034,2586.44,0.0620447,8.76308,52.5375
2018-03-18,609.438,514013,578,505991,162264228898,149,151581,3290605988755,0.000877177,28,3.30647,24887058.59390965,4.32441,102.19,18.55,15117106.55,1883.73281633,19425229508.75,2420565.21663983,80.118,305289623,16.11608199,170395.05,21.23281633,531,129332.85,1017,0.303,2431.6,0.143017,8.7665,52.4896
2018-03-19,603.292,514164,575,696159,162369348896,151,164662,3462542391192,0.00154912,24,6.03996,25024693.439863414,4.32279,93.39,18.54,15344611.82,1912.74231786,13071832456.41,1629434.97027754,74.9231,305454285,9.10260319,202501.7,25.24231786,1234,73023.9,1090,0.303,2430.76,0.0962637,8.68068,52.43
2018-03-20,607.659,514319,553,683404,162475276593,155,193649,3462542391192,0.00232826,29,4.17077,25073739.768090542,4.3238,82.63,19.54,16652518.25,1968.52005649,11270426045.14,1332294.57434284,74.0516,305647934,7.01003432,262411.38,31.02005649,622,59300.75,1249,0.3029,2562.36,0.0787008,8.64587,52.1175
2018-03-21,597.644,514446,683,790160,162575626891,127,193349,3462542391192,0.00286998,31,0.848696,24504394.823242344,4.32217,87.84,20.72,14535610.13,1618.95688638,9840633603.55,1096036.65734224,73.6227,305841283,5.28067195,282431.88,31.45688638,555,47411.88,1522,0.3027,2717.76,0.064739,8.57596,51.9917
2018-03-22,593.929,514598,567,689349,162680407981,152,199414,3462542391192,0.00323839,30,0.893342,24876931.971250832,4.3211,85.57,20.85,17465441.94,1931.35347671,8755088902.62,968150.21631084,80.5377,306040697,4.8990885,283532.94,31.35347671,548,44303.0,1312,0.3025,2735.54,0.057179,8.52848,51.658
2018-03-23,598.277,514741,584,774840,162791210064,143,180564,3462542391192,0.00254603,24,0.440415,25028166.941711955,4.32022,94.5,20.7,16275657.21,1814.52331673,9520068541.53,1061363.36734347,79.6475,306221261,6.03970693,242389.96,27.02331673,805,54174.12,1263,0.3028,2716.01,0.0626771,8.4769,51.4262
2018-03-24,573.84,514874,653,824847,162900914750,133,177474,3462542391192,0.00265063,24,-1.38172,24653093.0421656,4.31633,94.74,20.38,14902539.41,1688.49317052,8654849742.3,980615.06675771,78.0153,306398735,5.20551405,229414.16,25.99317052,781,45943.55,1334,0.3029,2673.38,0.057903,8.42989,51.3373
2018-03-25,598.349,515030,552,603132,162995003340,156,159557,3462542391192,0.00269584,23,2.38001,25007146.06285284,4.31757,107.97,20.7,17676573.82,1972.08796423,7343820258.45,819313.72522966,81.4655,306558292,5.00471303,197982.82,22.08796423,596,44859.14,1023,0.3031,2716.8,0.048373,8.39412,51.1348
