Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Price Volatility,Bitcoin Core (BTC) Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
14-04-2016,272.905,407178,527,712951,65874871625,164,104169.32,225024,1.67E+11,0.00142314,39,2.90904,1283236.445,9.76073,6544246923,3.52,1.53,1758465.75,4145.955926,15429450,1369611952,3229150.64,14.61252726,424.14,51.8385,122250981,15.31943698,19491.75,45.95592596,680,6497.59,1372,0.4221,179.03,0.209288,30.4305,60.1854,179.11,0.15427,1.1268,21.6,13.72,87.92,3082.362,8667.71,2082.78,-0.390684,27,0
15-04-2016,283.559,407342,527,708837,65991120934,164,104040.42,228710,1.79E+11,0.00151072,39,8.74657,1326632.673,9.76296,6547683588,3.46,1.53,1758540.28,4145.05664,15433550,1265293400,2982424.042,14.61047945,424.25,62.6338,122479691,12.3221514,19115.28,45.05664044,687,5227.67,1395,0.4213,178.74,0.193246,30.5025,60.3097,178.68,0.15437,1.1284,22.2,13.62,90.27,3078.116,8700.39,2080.73,-0.393747,25,0.8979
16-04-2016,295.665,407481,617,801301,66102501746,139,105041.86,213326,1.79E+11,0.0011651,40,8.35643,1332382.495,9.76308,6621866244,3.77,1.55,1509837.74,3519.763466,15437025,1648063926,3841999.082,15.0470621,428.96,62.7572,122693017,16.71975099,19201.74,44.76346627,702,7172.1,1535,0.4209,180.55,0.248885,30.6498,60.4703,178.68,0.15437,1.1284,22.2,13.62,90.27,3078.116,8700.39,2080.73,-0.393747,26,0
17-04-2016,288.233,407619,610,667314,66194591049,138,105408.35,180734,1.79E+11,0.00112675,37,8.31795,1315535.41,9.75913,6654227106,4.54,1.55,1501364.85,3483.768436,15440475,1291559737,2996936.461,15.02474103,430.96,62.1943,122873751,16.87871247,14552.85,33.76843605,701,7274.05,1310,0.4204,181.18,0.194098,30.1706,60.5774,178.68,0.15437,1.1284,22.2,13.62,90.27,3078.116,8700.39,2080.73,-0.393747,27,0
18-04-2016,282.302,407777,548,668427,66300202485,158,104629.84,193409,1.79E+11,0.00130606,33,7.72176,1311032.092,9.75892,6615619449,4.19,1.54,1706870.59,3984.756833,15444425,1139908968,2661162.525,13.05725482,428.35,58.9248,123067160,13.22246356,14888.09,34.75683343,678,5663.84,1224,0.4196,179.74,0.172308,29.7211,60.6841,179.78,0.1544,1.1313,22.18,13.35,86.57,3033.66,8666.01,2094.34,-0.409815,27,0
19-04-2016,282.038,407911,622,835251,66412126173,134,104493.24,222146,1.79E+11,0.00117951,42,7.06977,1299773.509,9.7527,6618135766,3.61,1.54,1455498.72,3397.364072,15447775,1720327978,4015517.432,12.88638333,428.42,61.1439,123289306,16.93198125,20291.72,47.36407224,647,7254,1658,0.419,179.51,0.259945,29.3853,60.8613,180.32,0.15482,1.1358,23.26,13.24,86.98,3042.823,8633.72,2100.8,-0.417012,30,0
20-04-2016,287.109,408061,577,748778,66524442917,150,105654.88,225803,1.79E+11,0.00117597,39,8.37949,1314741.428,9.74952,6703026060,3.59,1.55,1645725.6,3793.655292,15451525,1610399562,3712223.235,13.28014586,433.81,62.3515,123515109,15.07307283,18938.1,43.65529151,597,6538.85,1505,0.4183,181.46,0.240252,29.3785,61.0049,180.75,0.15458,1.1297,22.84,13.28,87.97,2972.584,8514.48,2102.4,-0.425074,29,0
21-04-2016,281.921,408226,514,685406,66637534904,165,105297.01,212085,1.79E+11,0.00106269,37,8.43399,1329784.271,9.7492,6691678224,3.83,1.55,1804259.59,4167.266246,15455650,1721996401,3977264.414,13.32975158,432.96,63.5587,123727194,17.97845476,18299.59,42.26624642,696,7783.95,1285,0.4182,181.06,0.257337,29.2922,61.1647,179.7,0.15427,1.1288,23.25,13.95,87.07,2952.891,8568.65,2091.48,-0.434006,32,0
22-04-2016,282.126,408377,567,744697,66749984082,151,108911.94,215578,1.79E+11,0.000844572,38,5.45795,1313288.856,9.75067,6933088330,3.9,1.6,1712351.96,3818.208495,15459425,2294362874,5115978.492,17.42247829,448.47,53.3319,123942772,23.23343178,19377.71,43.2084951,639,10419.5,1428,0.4176,187.28,0.330932,29.1089,61.3959,179.9,0.15369,1.1222,22.59,13.22,84.1,2959.24,8535.75,2091.58,-0.443808,34,0
23-04-2016,286.209,408520,599,768772,66859918480,143,108246.31,209718,1.79E+11,0.000795915,39,6.7799,1318364.368,9.7519,6902064680,4,1.59,1614656.17,3617.385461,15463000,2377015092,5325331.777,17.59899266,446.36,48.7517,124152490,26.98980159,18919.17,42.38546138,607,12047.17,1467,0.4174,186.31,0.344395,27.5295,61.6515,179.9,0.15369,1.1222,22.59,13.22,84.1,2959.24,8535.75,2091.58,-0.443808,29,0
24-04-2016,284.113,408664,591,649066,66953384044,144,109014.18,184144,1.79E+11,0.00100784,35,5.07717,1325977.637,9.74571,6960743330,4.64,1.6,1635031.61,3632.999909,15466600,1473599910,3274302.654,17.50522457,450.05,46.9415,124336634,18.16804556,14851.61,32.99990934,591,8176.53,1279,0.4165,187.45,0.211704,23.3791,61.7701,179.9,0.15369,1.1222,22.59,13.22,84.1,2959.24,8535.75,2091.58,-0.443808,31,0
25-04-2016,274.923,408796,652,734743,67050370103,132,111003.85,182728,1.79E+11,0.00150398,34,-0.435318,1292986.806,9.74109,7098054217,4.77,1.63,1529399.44,3333.259457,15469900,1014653639,2211393.411,18.42245109,458.83,44.7055,124519362,11.62676412,15260.44,33.25945698,729,5334.71,1384,0.4155,190.64,0.14295,22.3929,61.8381,179.54,0.15411,1.1268,22.46,14.08,85.77,2946.67,8560.28,2087.79,-0.477727,32,0
26-04-2016,278.659,408923,667,877526,67161815940,127,111385.95,221554,1.79E+11,0.00160525,39,0.0676582,1284104.659,9.73695,7134325421,3.89,1.63,1484168.22,3218.895246,15473075,1260790063,2734428.003,18.42613104,461.08,39.145,124740916,12.23807066,20239.22,43.89524614,604,5642.73,1745,0.4148,191.26,0.176725,21.8873,61.9291,179.64,0.15406,1.1297,22.99,13.96,84.51,2964.7,8581.57,2091.7,-0.489548,33,0
27-04-2016,279.033,409074,572,814452,67284798138,151,112384.09,250456,1.79E+11,0.0123035,275,0.81818,1285373.537,9.73396,7211438258,3.45,1.65,1916313.66,4112.702351,15476850,1278771382,2744439.065,17.86582214,465.95,37.8239,124991372,11.50675166,157352.41,337.7023508,585,5361.57,1659,0.4139,192.86,0.177347,21.0923,62.007,180.25,0.15386,1.1322,23.24,13.77,83.1,2953.671,8563.05,2095.15,-0.501508,34,0
28-04-2016,274.908,409203,659,884416,67398887856,129,108457.79,244991,1.79E+11,0.00182368,41,-3.39318,1239693.925,9.73212,6971296976,3.41,1.59,1473653.27,3272.312627,15480075,1168320998,2594308.741,22.04108968,450.34,30.9366,125236363,9.86540667,21306.77,47.31262725,543,4442.79,1899,0.4133,186.13,0.167593,20.9406,62.0759,178.2,0.15437,1.1352,24.2775,15.22,87.36,2945.588,8473.87,2075.81,-0.51361,38,0
29-04-2016,267.26,409338,623,897505,67520051030,135,107161.44,245765,1.79E+11,0.00189641,41,-8.08506,1219373.612,9.72999,6900354327,3.36,1.57,1526042.29,3424.229886,15483450,1156889241,2595901.002,21.45255865,445.66,28.4673,125482128,10.91338882,21939.79,49.2298862,620,4863.66,1820,0.4127,183.92,0.16766,20.6405,62.1476,177.59,0.1544,1.1451,25.83,15.7,91.68,2938.324,8377.9,2065.3,-0.525857,33,0
30-04-2016,264.088,409496,549,809813,67648001435,158,108808.11,258674,1.79E+11,0.00195756,39,-7.05481,1238385.409,9.72921,7019664050,3.24,1.59,1812719.53,3999.381213,15487400,1143341727,2522541.042,21.69472804,453.25,28.3993,125740802,9.07601448,22382.03,49.3812131,597,4113.7,1637,0.4114,186.47,0.16288,20.5777,62.2183,177.59,0.1544,1.1451,25.83,15.7,91.68,2938.324,8377.9,2065.3,-0.525857,31,0
01-05-2016,270.725,409642,585,753012,67757941218,146,107822.91,218033,1.79E+11,0.00214811,37,-5.67313,1240903.414,9.7265,6967409559,3.86,1.57,1660115.94,3691.03306,15491050,859130559.1,1910155.322,21.99813675,449.77,26.4789,125958835,8.74364828,18455.44,41.03306028,611,3932.63,1493,0.4105,184.63,0.12331,20.5831,62.2459,177.59,0.1544,1.1451,25.83,15.7,91.68,2938.324,8377.9,2065.3,-0.525857,27,0.3818
02-05-2016,280.553,409797,546,619273,67853928466,155,108087.62,185099,1.79E+11,0.00183469,35,-3.12467,1270066.642,9.72655,6994409145,4.63,1.57,1764294.34,3908.494323,15494925,824065654.5,1825577.436,22.00002921,451.4,28.5562,126143934,10.67200641,15119.34,33.49432309,643,4817.34,1194,0.4094,184.8,0.11782,20.3252,62.297,178.7,0.15446,1.1534,25.39,14.68,89.49,2938.324,8377.9,2081.43,-0.561454,100,0
03-05-2016,295.523,409954,553,746710,67971161898,157,106403.09,224882,1.79E+11,0.00184339,39,0.641515,1308111.746,9.72948,6897298227,3.7,1.55,1766815.6,3970.193697,15498850,1091020993,2451622.383,22.72594049,445.02,30.1611,126368816,11.38787922,20112.1,45.19369687,610,5067.83,1432,0.409,182.01,0.158184,20.2596,62.387,177.3,0.15404,1.1496,24.66,15.6,91.66,2992.643,8294.12,2063.37,-0.570204,63,0
04-05-2016,295.07,410105,575,769663,68087380951,151,106965.97,232335,1.79E+11,0.001973,38,-0.505811,1308091.319,9.7263,6945641079,3.59,1.56,1711200.15,3819.387434,15502625,1007934264,2249702.618,22.78188732,448.03,27.5623,126601151,9.70979569,19886.9,44.38743368,641,4350.28,1539,0.4089,183.2,0.14512,20.2994,62.4358,176.32,0.15393,1.1487,23.41,16.05,91.86,2991.272,8185.47,2051.12,-0.57706,43,0
05-05-2016,295.838,410272,517,720064,68207631626,167,106555.83,239295,1.79E+11,0.00207186,40,1.99294,1356286.095,9.72459,6931229464,3.47,1.55,1887656.3,4223.133701,15506800,1038409821,2323168.421,22.82180959,446.98,29.8869,126840446,9.65401165,21514.8,48.13370111,610,4315.15,1433,0.4084,182.55,0.149819,20.2819,62.4906,176.4408125,0.15357,1.1405,24.18,15.91,91.58,2997.842,8167.96,2050.63,-0.582022,43,0
06-05-2016,300.44,410427,550,701489,68316362346,155,106579.47,228872,1.79E+11,0.00205757,41,5.20617,1381660.952,9.72464,6943818984,3.65,1.55,1754531.96,3919.165387,15510675,960919668.6,2146443.148,22.76866847,447.68,30.296,127069318,8.27696248,19771.96,44.16538733,575,3705.43,1477,0.4079,182.61,0.138388,20.1931,62.5376,177.34,0.15392,1.1404,25.13,14.72,88.86,2913.248,8146.43,2057.14,-0.585093,39,0
07-05-2016,301.084,410589,528,699121,68429619989,162,108751.19,239111,1.79E+11,0.0018683,40,5.18609,1386735.923,9.72418,7097055804,3.56,1.58,1873464.33,4095.541131,15514725,1115021597,2437525.353,23.7475217,457.44,29.4221,127308429,10.0972209,20832.33,45.54113068,541,4618.87,1476,0.4072,186.27,0.157113,20.1355,62.5951,177.34,0.15392,1.1404,25.13,14.72,88.86,2913.248,8146.43,2057.14,-0.585093,37,0
08-05-2016,309.728,410739,577,634775,68524836308,150,108944.53,196271,1.79E+11,0.00206219,38,4.96488,1391810.895,9.72568,7119565961,4.42,1.59,1737165.27,3786.488667,15518475,811753871.5,1769375.02,23.67272972,458.78,26.8371,127504700,9.31585351,16740.27,36.48866709,608,4273.93,1308,0.4067,186.59,0.11402,20.0518,62.6235,177.34,0.15392,1.1404,25.13,14.72,88.86,2913.248,8146.43,2057.14,-0.585093,36,0
09-05-2016,319.599,410907,515,568348,68620318791,168,108710.9,184857,1.79E+11,0.00215621,36,8.91871,1408304.552,9.73035,7114197179,4.71,1.58,1940541.33,4234.123908,15522675,725300126.2,1582553.569,23.59899066,458.31,26.6972,127689557,7.77672121,15639.33,34.12390809,615,3564.15,1100,0.406,186.07,0.101953,19.9784,62.6497,176.98,0.15344,1.1383,23.52,14.57,86.42,2832.113,8131.83,2058.69,-0.58388,37,0
10-05-2016,312.419,411078,503,647233,68730995624,171,109089.24,229164,1.79E+11,0.00196157,37,11.0554,1426066.951,9.72993,7150471014,3.75,1.58,1987637.82,4316.072752,15526950,964251065.6,2093831.029,23.4377179,460.52,25.2867,127918721,8.36439523,18914.82,41.07275193,562,3851.97,1340,0.4052,186.6,0.134854,19.9655,62.7065,179.2,0.15344,1.1372,24.4,13.63,85.92,2832.591,8156.29,2084.39,-0.581228,36,0
11-05-2016,316.618,411236,543,729117,68846196134,158,107065.69,247051,1.79E+11,0.00214195,42,11.6367,1434948.151,9.72877,7029595958,3.4,1.55,1809627.96,3998.117532,15530900,1016761418,2246390.832,24.46356142,452.62,24.399,128165772,9.61040362,21778.96,48.11753169,540,4349.86,1564,0.4044,183.04,0.144643,19.9387,62.7604,177.2991875,0.15408,1.1426,25.05,14.69,91.53,2837.037,8135.56,2064.46,-0.577604,36,1.508
12-05-2016,307.969,411369,653,819790,68955228265,133,106895.66,236567,1.94E+11,0.00184867,43,13.4587,1406540.828,9.72086,7029547497,3.56,1.55,1525617.24,3371.380806,15534225,1135297353,2508833.538,24.47811644,452.52,16.5513,128402339,12.05111503,20988.24,46.38080637,523,5453.37,1779,0.4036,182.64,0.161507,19.9224,62.8412,177.42,0.15341,1.1377,24.55,14.41,91.25,2835.862,8108.05,2064.11,-0.573007,33,0
13-05-2016,301.425,411508,612,774575,69062894154,139,106892.08,227324,1.94E+11,0.00204978,43,14.9472,1401635.383,9.71557,7040287247,3.72,1.55,1595656.52,3521.565437,15537700,1029320228,2271678.462,24.38944567,453.11,14.742,128629663,9.69383033,21099.27,46.56543684,570,4392.37,1635,0.403,182.6,0.146207,19.8936,62.9001,175.48,0.15309,1.1309,24.79,15.04,94,2827.109,8053.69,2046.61,-0.567436,33,0
14-05-2016,303.787,411660,570,769087,69179795393,152,107173.35,231086,1.94E+11,0.0018818,41,13.5173,1405782.164,9.71393,7070760840,3.67,1.55,1750503.64,3847.598997,15541500,1150769533,2529386.172,24.35473526,454.96,16.1105,128860749,10.31477415,21655.64,47.59899655,643,4692.81,1520,0.4024,183.08,0.162754,19.8854,62.9802,175.48,0.15309,1.1309,24.79,15.04,94,2827.109,8053.69,2046.61,-0.567436,28,0
15-05-2016,305,411804,599,795445,69294339427,144,107282.08,208290,1.94E+11,0.00249039,41,13.9587,1414117.904,9.71379,7089653757,4.12,1.55,1663488.41,3647.440977,15545100,868773321.1,1904912.231,24.34318214,456.07,17.7948,129069039,9.74312828,21636.41,47.44097737,634,4443.55,1446,0.4019,183.29,0.122544,19.8185,63.0283,175.48,0.15309,1.1309,24.79,15.04,94,2827.109,8053.69,2046.61,-0.567436,27,0
16-05-2016,281.788,411943,623,791614,69404373731,139,107558.78,205428,1.94E+11,0.00223861,43,9.65714,1392718.803,9.70522,7119226035,4.2,1.56,1612687.44,3522.151362,15548575,964380540.4,2106232.206,24.15158521,457.87,15.618,129274467,10.22616202,21589.19,47.15136167,628,4682.25,1478,0.4012,183.7,0.135464,19.7002,63.1012,177.26,0.1534,1.1321,25.24,14.68,90.61,2850.862,8067.6,2066.66,-0.544955,27,0
17-05-2016,279.322,412084,610,899141,69531152682,141,106542.67,235389,1.94E+11,0.00225213,47,4.75194,1370272.462,9.70222,7064852467,3.59,1.54,1628197.31,3584.206119,15552100,1194199568,2628832.121,24.3848973,454.27,17.5497,129509856,11.3504895,26895.56,59.2061193,753,5156.19,1669,0.4002,181.8,0.169038,19.6109,63.2151,175.56,0.15336,1.1313,25.58,15.57,91.76,2843.684,8140.48,2047.21,-0.535658,34,0
18-05-2016,283.721,412225,610,883843,69655774522,141,106179.46,244592,1.94E+11,0.00214974,48,4.29851,1364319.777,9.70194,7053387044,3.44,1.53,1625477.42,3584.847536,15555625,1262298000,2783887.26,24.25836138,453.43,17.9712,129754448,11.55123185,27136.67,59.8475358,625,5237.68,1735,0.3993,181.05,0.178967,19.5308,63.3199,175.63,0.15289,1.1216,23.56,15.95,89.99,2807.514,8159.68,2047.63,-0.525472,32,0
19-05-2016,296.559,412378,557,873780,69789462829,153,106163.43,234990,1.94E+11,0.00258926,44,2.62655,1391909.661,9.70087,7065857434,3.6,1.53,1763508.13,3883.352697,15559450,1023397427,2253583.693,24.25077429,454.12,22.8575,129989438,8.8452715,26499.13,58.35269695,770,4016.81,1536,0.3982,180.83,0.144841,19.4225,63.3695,174.68,0.1528,1.1203,23.96,16.33,90.46,2806.906,8095.98,2040.04,-0.514393,33,0
20-05-2016,287.304,412498,714,934278,69901576136,120,102785,212311,1.94E+11,0.00217363,48,-1.15525,1365699.271,9.69205,6851991111,3.89,1.48,1344360.74,3053.352891,15562450,1080692073,2454500.609,26.49780649,440.29,21.2567,130201749,10.43485446,23490.74,53.35289122,660,4594.36,1769,0.3978,175.15,0.157723,19.2688,63.4478,174.76,0.15276,1.1224,24.05,15.2,85.46,2825.483,8131.26,2052.32,-0.502418,33,0
21-05-2016,288.227,412647,574,798709,70020583775,149,102867.97,212409,1.94E+11,0.00255055,46,-1.81542,1361560.789,9.69163,6869197366,3.9,1.48,1667951.54,3779.717502,15566175,946686117.6,2145269.817,26.4895463,441.29,19.3529,130414158,9.63536864,24146.29,54.71750169,701,4251.99,1426,0.3977,175.5,0.13782,19.1371,63.5095,174.76,0.15276,1.1224,24.05,15.2,85.46,2825.483,8131.26,2052.32,-0.502418,29,0
22-05-2016,293.602,412788,611,876385,70144154074,141,102914.83,186290,1.94E+11,0.00348058,43,-2.47078,1357422.306,9.69483,6884454249,4.5,1.49,1582207.29,3578.278239,15569700,676818119.1,1530673.992,23.38723722,442.17,21.2518,130600448,7.24194462,23558.04,53.27823866,1317,3202.17,1321,0.3983,176.12,0.0983145,18.9581,63.5081,174.76,0.15276,1.1224,24.05,15.2,85.46,2825.483,8131.26,2052.32,-0.502418,28,0
23-05-2016,322.21,412972,470,604367,70255357611,184,102108.18,185857,1.94E+11,0.00286451,39,0.794927,1419499.545,9.69903,6841322761,4.49,1.48,2039774.61,4643.555468,15574300,667900983.1,1520479.393,23.43880117,439.27,27.7223,130786305,7.40597511,19132.61,43.55546808,838,3253.22,1010,0.3983,174.96,0.0976303,18.7684,63.5275,174.78,0.15257,1.122,23.78,15.82,84.12,2843.645,8344.44,2048.04,-0.460724,31,0
24-05-2016,339.572,413152,479,657183,70373650463,180,102762.19,229136,1.94E+11,0.00258682,48,3.31211,1473299.82,9.70349,6896734760,3.6,1.49,2017022.93,4556.184623,15578800,961499740,2171899.119,23.41791875,442.7,30.6046,131015441,9.32073378,24872.93,56.18462292,574,4126.29,1273,0.3978,176.11,0.139417,18.6421,63.6032,176.86,0.15251,1.1141,22.47,14.42,79.48,2821.666,8300.66,2076.06,-0.444419,30,0
25-05-2016,337.286,413299,585,829058,70495522007,147,103178.91,241308,1.99E+11,0.00233748,48,3.61741,1486856.125,9.70155,6936694571,3.43,1.49,1661839.89,3733.129415,15582475,1107015060,2486780.169,22.4182621,445.16,34.3832,131256749,9.44600494,25876.89,58.12941525,600,4204.98,1642,0.3971,176.77,0.159592,18.5692,63.6866,178.28,0.15258,1.1155,23.03,13.9,78.54,2815.086,8396.2,2090.54,-0.426845,32,0
26-05-2016,335.767,413437,621,878183,70616711201,138,103841.61,249662,1.99E+11,0.00180922,50,4.59133,1471119.826,9.6992,6993248688,3.33,1.5,1575038.91,3510.305363,15585925,1495553476,3333155.354,22.54204422,448.69,32.1252,131506411,12.20056134,27058.41,60.30536256,576,5474.27,1809,0.3966,177.95,0.213861,18.5778,63.82,178.08,0.15249,1.1194,22.95,13.43,77.48,2822.443,8394.12,2090.1,-0.407995,27,0
27-05-2016,354.055,413572,642,835272,70729472926,135,104498.16,221879,1.99E+11,0.00154198,50,6.7796,1496660.613,9.69747,7048701995,3.81,1.51,1551555.75,3431.506699,15589300,1656902955,3664498.408,22.38297224,452.15,35.1236,131728290,16.2415278,25549.5,56.50669904,555,7343.61,1644,0.3963,179.19,0.235069,18.5998,63.9684,178.5,0.15237,1.1115,22.28,13.12,76.17,2821.046,8463.61,2099.06,-0.387864,37,0.3685
28-05-2016,343.916,413711,615,948274,70861282967,139,108443.35,215890,1.99E+11,0.0017229,54,5.83842,1487857.699,9.69221,7328448322,4.08,1.58,1666657.17,3546.154533,15592775,1940988664,4129850.985,23.22651772,469.99,34.7526,131944180,17.10033725,33441.92,71.15453316,790,8036.99,1553,0.3971,186.63,0.264861,18.6997,64.1549,178.5,0.15237,1.1115,22.28,13.12,76.17,2821.046,8463.61,2099.06,-0.387864,42,0
29-05-2016,331.343,413844,653,838273,70972773326,133,118400.1,188012,1.99E+11,0.00141685,46,4.77191,1481598.291,9.68936,8013900024,5.18,1.72,1734583.32,3375.726537,15596100,1839645064,3580190.456,38.07648534,513.84,33.3444,132132192,17.37471839,26065.32,50.7265371,881,8927.83,1414,0.3972,204.1,0.22956,18.3716,64.3004,178.5,0.15237,1.1115,22.28,13.12,76.17,2821.046,8463.61,2099.06,-0.387864,44,0
30-05-2016,318.735,413991,579,702781,71076082085,147,121657.35,187133,1.99E+11,0.00172964,49,3.09593,1435836.344,9.68667,8246353061,5.36,1.77,1969222.98,3725.214667,15599775,1534659432,2903142.96,38.74126772,528.62,28.4207,132319325,15.43502375,26544.48,50.21466694,765,8159.26,1273,0.3967,209.7,0.186105,17.9202,64.4136,178.5,0.15185,1.1138,22.28,13.12,76.17,2822.451,8535.87,2099.06,-0.319439,46,0
31-05-2016,310.866,414135,587,880921,71202934730,144,122328.03,206139,1.99E+11,0.00267802,44,1.53792,1391346.151,9.68653,8306612715,4.86,1.78,1946389.58,3656.152944,15603375,1116226720,2096751.672,38.46690841,532.36,23.7987,132525464,9.56308494,29893.58,56.15294408,891,5091,1432,0.3969,211.29,0.134382,17.3495,64.4728,177.65,0.15192,1.1132,22.58,14.19,79.43,2916.616,8535.59,2096.96,-0.293556,42,0
01-06-2016,301.579,414262,673,879243,71314598640,127,121626.67,219108,1.99E+11,0.00206676,48,-0.0939507,1363037.989,9.67994,8271939697,4.53,1.77,1711016.65,3228.15058,15606550,1363040041,2571628.099,38.62033999,530.03,16.5829,132744572,12.07566166,28171.4,53.15057983,616,6400.46,1725,0.3966,210.21,0.164782,17.1481,64.526,177.73,0.15209,1.1188,22.72,14.2,78.93,2913.508,8597.16,2099.33,-0.266075,41,0
02-06-2016,303.476,414405,603,826896,71432844701,143,122392.64,230070,1.99E+11,0.00238401,47,-1.56581,1370115.029,9.6777,8337836066,4.33,1.78,1939119.92,3630.426891,15610125,1241794186,2324891.292,37.97261402,534.13,19.5628,132974642,9.74107801,29605.17,55.42689113,583,5203,1609,0.396,211.52,0.148938,17.0635,64.5704,178.28,0.15186,1.1151,22.77,13.63,79.54,2925.23,8556.02,2105.26,-0.239516,38,0
03-06-2016,302.474,414543,621,837273,71548388308,138,122830.67,234198,1.99E+11,0.00251324,51,0.634253,1374361.254,9.67477,8381210924,4.27,1.79,1883640.72,3509.083105,15613575,1261893135,2350813.419,37.97379017,536.79,18.7068,133208840,10.38678052,31715.22,59.08310469,647,5575.52,1697,0.3954,212.25,0.150566,16.7394,64.6172,178.06,0.15263,1.1367,25.33,13.47,79.08,2938.682,8587.36,2099.13,-0.21387,41,0
04-06-2016,311.846,414685,605,820368,71664880509,142,128334.94,229280,1.99E+11,0.00283552,46,1.252,1378607.478,9.67313,8771045914,4.57,1.87,2023845.89,3603.521694,15617125,1060069525,1887487.358,40.21451465,561.63,19.2705,133438120,7.90521702,30059.39,53.52169438,703,4439.81,1615,0.3949,221.79,0.120864,15.6062,64.6459,178.06,0.15263,1.1367,25.33,13.47,79.08,2938.682,8587.36,2099.13,-0.21387,42,0
