#NAME?,DIA US Index,CNYUSD Curncy,EURUSD Curncy,GBTC US Equity,ETHE US Equity,LTCN US Equity,CCRIXRP Index,,,,,,
DATES,"px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)",,,,,,
14/07/2021,349.41,0.15458,1.1837,26.88,18.42,74,0.6199,,,,,,
15/07/2021,349.94,0.15478,1.1812,25.52,17.67,68.75,0.6011,,,,,,
16/07/2021,346.74,0.15434,1.1806,26.2,17.79,68.3,0.5985,,,,,,
19/07/2021,339.88,0.15407,1.18,25.25,16.77,60,0.5589,,,,,,
20/07/2021,345.08,0.1542,1.1781,24.02,16.49,62,0.5267,,,,,,
21/07/2021,347.99,0.15461,1.1794,26.03,17.95,64.25,0.5605,,,,,,
22/07/2021,348.26,0.15454,1.1771,27.05,18.51,60.5,0.5806,,,,,,
23/07/2021,350.57,0.15429,1.1771,27.19,18.459,43.23,0.5961,,,,,,
26/07/2021,351.41,0.15425,1.1803,33.79,21.85,34.79,0.6536,,,,,,
27/07/2021,350.62,0.15358,1.1817,33,20.53,24.71,0.643,,,,,,
28/07/2021,349.36,0.15406,1.1845,35.18,21.43,20.99,0.7079,,,,,,
29/07/2021,350.82,0.15489,1.1887,34.15,21.15,14.25,0.7075,,,,,,
30/07/2021,349.48,0.15476,1.187,34.735,22.42,13.29,0.7225,,,,,,
02/08/2021,348.35,0.15475,1.187,33.55,23.9,14.1401,0.7516,,,,,,
03/08/2021,351.09,0.15455,1.1864,31.87,22.77,19.99,0.7177,,,,,,
04/08/2021,347.99,0.15465,1.1837,33.14,24.93,18.25,0.7201,,,,,,
05/08/2021,350.61,0.15476,1.1834,33.72,26.5,19.2,0.7179,,,,,,
06/08/2021,352.09,0.15425,1.1762,36.01,27.52,18.35,0.7293,,,,,,
09/08/2021,351.15,0.15417,1.1737,38.55,30.27,19.16,0.8158,,,,,,
10/08/2021,352.73,0.15418,1.172,37.8,29.5801,17.59,0.8335,,,,,,
11/08/2021,354.94,0.15433,1.1739,38.87,31.17,17.72,0.9126,,,,,,
12/08/2021,355.23,0.15433,1.173,36.87,29.37,16.4,0.9551,,,,,,
13/08/2021,355.39,0.15438,1.1797,38.37,30.46,16.95,1.0267,,,,,,
16/08/2021,356.57,0.15445,1.1778,37.94,29.7,17.45,1.2363,,,,,,
17/08/2021,353.83,0.15417,1.171,36.61,28.1,16.95,1.1842,,,,,,
18/08/2021,350.12,0.15421,1.1711,35.33,27.4825,16,1.1085,,,,,,
19/08/2021,349.48,0.15397,1.1675,37.49,28.98,16,1.1377,,,,,,
20/08/2021,351.16,0.15381,1.1698,39.58,30.84,17.26,1.2688,,,,,,
23/08/2021,353.45,0.15428,1.1745,39.86,31.77,17.75,1.26,,,,,,
24/08/2021,353.74,0.15453,1.1756,39.09,30.76,16.73,1.1925,,,,,,
25/08/2021,354.18,0.15442,1.1772,39.12,30.71,16.54,1.1508,,,,,,
26/08/2021,352.16,0.15428,1.1752,37.82,29.51,15.8,1.1114,,,,,,
27/08/2021,354.57,0.15451,1.1795,39.15,31.015,15.62,1.1396,,,,,,
30/08/2021,354.08,0.15464,1.1797,38.9,32.61,16.49,1.1191,,,,,,
31/08/2021,353.92,0.15478,1.1809,37.77,32.89,15.64,1.1395,,,,,,
01/09/2021,353.55,0.1548,1.1839,38.24,35.7,15.85,1.1974,,,,,,
02/09/2021,354.87,0.15488,1.1875,39.07,36.19,16.55,1.2679,,,,,,
03/09/2021,354.14,0.1549,1.188,40.73,38.495,21.91,1.2758,,,,,,
06/09/2021,354.14,0.15484,1.187,40.73,38.495,21.91,1.365,,,,,,
07/09/2021,351.44,0.15464,1.184,37.81,33.29,20,1.2387,,,,,,
08/09/2021,350.73,0.15476,1.1816,37.52,34.6,18.85,1.0875,,,,,,
09/09/2021,349.31,0.15491,1.1825,37.45,33.48,18.7,1.116,,,,,,
10/09/2021,346.7,0.15518,1.1814,36.8,31.61,17.2,1.0649,,,,,,
13/09/2021,349.3,0.155,1.1811,35.73,31.02,16.98,1.0404,,,,,,
14/09/2021,346.47,0.15531,1.1803,36.81,31.9,16.5,1.0711,,,,,,
15/09/2021,348.82,0.15546,1.1817,38.805,34.315,17.14,1.1004,,,,,,
16/09/2021,348.18,0.15486,1.1767,38,34.5,17.04,1.0956,,,,,,
17/09/2021,345.64,0.15465,1.1725,37.7,33.08,16.08,1.0666,,,,,,
20/09/2021,339.4,0.15465,1.1726,34.555,29.5499,14.75,0.9338,,,,,,
21/09/2021,339.11,0.15465,1.1726,33.18,27.95,14.24,0.928,,,,,,
22/09/2021,342.5,0.15474,1.1687,34.88,29.26,15.35,0.9365,,,,,,
23/09/2021,347.56,0.15483,1.1739,35.89,30.62,15.29,0.9954,,,,,,
24/09/2021,347.87,0.15465,1.172,34.23,28.645,14.05,0.9323,,,,,,
27/09/2021,348.61,0.15487,1.1695,34.18,28.98,14,0.9556,,,,,,
28/09/2021,342.92,0.15479,1.1683,32.73,26.97,13.13,0.9207,,,,,,
29/09/2021,343.77,0.15454,1.1598,32.12,26.62,13.41,0.9557,,,,,,
30/09/2021,338.29,0.15516,1.158,33.85,28.41,14.38,0.9382,,,,,,
01/10/2021,343.18,0.15516,1.1596,37.19,31.53,16.21,1.0176,,,,,,
04/10/2021,340.01,0.15516,1.1621,39.13,32.35,15.24,1.0405,,,,,,
05/10/2021,343.13,0.15516,1.1598,40.44,33.875,15.64,1.0653,,,,,,
06/10/2021,344.12,0.15516,1.1556,42.78,34.76,16.14,1.0771,,,,,,
07/10/2021,347.63,0.15516,1.1552,41.55,34.35,15.86,1.0735,,,,,,
08/10/2021,347.53,0.15519,1.1569,42.34,34.752,15.17,1.0733,,,,,,
11/10/2021,344.98,0.15503,1.1552,44.315,33.11,14.8,1.1565,,,,,,
12/10/2021,343.78,0.15506,1.153,42.45,31.77,14.69,1.1004,,,,,,
13/10/2021,343.89,0.15556,1.1594,44.65,32.75,14.9,1.0896,,,,,,
14/10/2021,349.13,0.15529,1.1597,44.9101,34.96,15.1,1.1434,,,,,,
15/10/2021,352.85,0.15538,1.1601,47.41,35.22,15.5,1.1213,,,,,,
18/10/2021,352.5,0.15552,1.161,45.65,34.71,14.75,1.0874,,,,,,
19/10/2021,354.46,0.15668,1.1633,48.82,35.515,14.55,1.0803,,,,,,
20/10/2021,356.03,0.15642,1.1651,51.75,38.6,17.6,1.1341,,,,,,
21/10/2021,355.96,0.15642,1.1623,48.97,37.96,16.5,1.1156,,,,,,
22/10/2021,356.74,0.15662,1.1643,48.75,37.523,15.95,1.0873,,,,,,
25/10/2021,357.55,0.1566,1.1608,50.89,39.99,16,1.091,,,,,,
26/10/2021,357.5,0.15666,1.1596,49.43,39.74,15.85,1.1009,,,,,,
27/10/2021,354.98,0.15644,1.1603,46.7,38.19,15.465,1.022,,,,,,
28/10/2021,357.3,0.15645,1.1681,48.685,40.5,16,1.0576,,,,,,
29/10/2021,358.23,0.15611,1.1558,49.69,42.55,16.4,1.0667,,,,,,
01/11/2021,359.13,0.15631,1.1606,49.24,42.36,16.43,1.0925,,,,,,
02/11/2021,360.57,0.15625,1.1579,50.46,44.23,16.3,1.1192,,,,,,
03/11/2021,361.56,0.15609,1.1612,50.12,45.56,16.99,1.1625,,,,,,
04/11/2021,361.35,0.15632,1.1554,48.87,43.68,16.65,1.1816,,,,,,
05/11/2021,363.3,0.15628,1.1567,48.57,43.96,16.128,1.1481,,,,,,
08/11/2021,364.32,0.15643,1.1587,52.3,46.49,17.6,1.2566,,,,,,
09/11/2021,363.28,0.15643,1.1593,53.49,46.5,21,1.2506,,,,,,
10/11/2021,361.07,0.15652,1.1479,53.42,44.25,22.63,1.3152,,,,,,
11/11/2021,359.46,0.15646,1.1451,52.19,46.44,23,1.2123,,,,,,
12/11/2021,361.28,0.15675,1.1445,51.47,45.77,24,1.1713,,,,,,
15/11/2021,361.24,0.15666,1.1368,51.18,44.12,24.35,1.1888,,,,,,
16/11/2021,361.93,0.15642,1.132,47.07,40.26,21.89,1.1059,,,,,,
17/11/2021,359.85,0.15679,1.1319,48.38,41.47,23.09,1.0846,,,,,,
18/11/2021,359.35,0.15659,1.1371,46.48,39.73,20.22,1.0649,,,,,,
19/11/2021,355.91,0.15657,1.129,47.14,42.04,22.69,1.0903,,,,,,
22/11/2021,356.2,0.15661,1.1237,45.15,40.03,20.3999,1.0588,,,,,,
23/11/2021,358.02,0.15645,1.1248,46.88,42.9,19.69,1.0509,,,,,,
24/11/2021,358.03,0.15644,1.1199,46.42,42.04,18.06,1.026,,,,,,
25/11/2021,358.03,0.15659,1.1209,46.42,42.04,18.06,1.0543,,,,,,
26/11/2021,349.02,0.15641,1.1317,44.33,40.385,18.05,0.9489,,,,,,
29/11/2021,351.19,0.15654,1.1291,47.18,43.515,18.5,0.9737,,,,,,
30/11/2021,344.9,0.15712,1.1338,46.22,45.79,18.51,1.0238,,,,,,
01/12/2021,340.46,0.15703,1.132,44.87,44.33,18.56,1.0104,,,,,,
02/12/2021,346.61,0.15681,1.1301,45.39,43.99,17.36,0.9761,,,,,,
03/12/2021,346.24,0.15683,1.1315,41.85,39.87,15,0.9655,,,,,,
06/12/2021,352.82,0.15683,1.1285,38.4,39,13.04,0.7847,,,,,,
07/12/2021,357.74,0.15708,1.1267,40.1,40.41,13.8,0.838,,,,,,
08/12/2021,357.99,0.15762,1.1343,40.33,41.69,14.09,0.8678,,,,,,
09/12/2021,358.11,0.1568,1.1293,37.1,38,12.66,0.8896,,,,,,
10/12/2021,360.23,0.15699,1.1313,37.28,36.68,12.21,0.8306,,,,,,
13/12/2021,357.04,0.15706,1.1284,35.41,33.16,11.75,0.8005,,,,,,
14/12/2021,356.17,0.15705,1.1259,36.7,34.73,10.89,0.7997,,,,,,
15/12/2021,359.81,0.15705,1.1289,37.66,37.33,11.14,0.787,,,,,,
16/12/2021,359.44,0.15703,1.133,36.31,35.91,10.56,0.8264,,,,,,
17/12/2021,353.63,0.15685,1.124,34.42,33.93,10.05,0.7878,,,,,,
20/12/2021,349.27,0.15685,1.1279,34.47,33.33,10.24,0.8421,,,,,,
21/12/2021,354.91,0.15694,1.1285,36.53,35.59,10.2,0.891,,,,,,
22/12/2021,357.39,0.15699,1.1326,37,36.27,10.45,0.9475,,,,,,
23/12/2021,359.36,0.15698,1.1327,39.135,38.08,10.75,0.9769,,,,,,
24/12/2021,359.36,0.15704,1.1319,39.135,38.08,10.75,0.9404,,,,,,
27/12/2021,362.92,0.15696,1.1328,39.29,37.69,10.55,0.9365,,,,,,
28/12/2021,363.99,0.15702,1.131,36.326,34.36,9.625,0.8836,,,,,,
29/12/2021,364.84,0.15704,1.1349,35.36,32.84,8.955,0.8424,,,,,,
30/12/2021,364.07,0.15691,1.1325,35.39,32.97,9.01,0.8423,,,,,,
31/12/2021,363.32,0.15733,1.137,34.25,32.36,9.2,0.8401,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
